Region,Descripcion,Periodo_2023,Periodo_2024,Porcentaje_variacion
Alcantarilla,    5.2.-Resto de delitos contra la libertad sexual,2.0,2.0,0.0
Alcantarilla,    6. Robos con violencia e intimidaciÃ³n,11.0,5.0,-54.5
Alcantarilla,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,21.0,13.0
Alcantarilla,    7.1.-Robos con fuerza en domicilios,10.0,6.0,-40.0
Alcantarilla,    8. Hurtos,77.0,71.0,-7.8
Alcantarilla,    9. Sustracciones de vehÃ­culos,3.0,5.0,66.7
Alcantarilla,    10. TrÃ¡fico de drogas,1.0,6.0,500.0
Alcantarilla,    11. Resto de criminalidad convencional,195.0,153.0,-21.5
Alcantarilla,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),76.0,84.0,10.5
Alcantarilla,    12.-Estafas informÃ¡ticas,66.0,74.0,12.1
Alcantarilla,    13.-Otros ciberdelitos,10.0,10.0,0.0
Alcantarilla,    III. TOTAL INFRACCIONES PENALES,394.0,346.0,-12.2
Alhama de Murcia,    I. CRIMINALIDAD CONVENCIONAL,166.0,186.0,12.0
Alhama de Murcia,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Alhama de Murcia,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Alhama de Murcia,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,7.0,6.0,-14.3
Alhama de Murcia,    4. Secuestro,0.0,0.0,0.0
Alhama de Murcia,    5. Delitos contra la libertad sexual,3.0,1.0,-66.7
Alhama de Murcia,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,0.0,0.0
Alhama de Murcia,    5.2.-Resto de delitos contra la libertad sexual,3.0,1.0,-66.7
Alhama de Murcia,    6. Robos con violencia e intimidaciÃ³n,4.0,1.0,-75.0
Alhama de Murcia,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,9.0,23.0
Alhama de Murcia,    7.1.-Robos con fuerza en domicilios,8.0,21.0,162.5
Alhama de Murcia,    8. Hurtos,29.0,50.0,72.4
Alhama de Murcia,    9. Sustracciones de vehÃ­culos,3.0,0.0,-100.0
Alhama de Murcia,    10. TrÃ¡fico de drogas,1.0,1.0,0.0
Alhama de Murcia,    11. Resto de criminalidad convencional,110.0,104.0,-5.5
Alhama de Murcia,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),41.0,65.0,58.5
Alhama de Murcia,    12.-Estafas informÃ¡ticas,37.0,52.0,40.5
Alhama de Murcia,    13.-Otros ciberdelitos,4.0,13.0,225.0
Alhama de Murcia,    III. TOTAL INFRACCIONES PENALES,207.0,251.0,21.3
Archena,    I. CRIMINALIDAD CONVENCIONAL,153.0,228.0,49.0
Archena,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Archena,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Archena,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,3.0,6.0,100.0
Archena,    4. Secuestro,0.0,0.0,0.0
Archena,    5. Delitos contra la libertad sexual,0.0,2.0,100.0
Archena,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,0.0,0.0
Archena,    5.2.-Resto de delitos contra la libertad sexual,0.0,2.0,100.0
Archena,    6. Robos con violencia e intimidaciÃ³n,2.0,11.0,450.0
Archena,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,14.0,22.0
Archena,    7.1.-Robos con fuerza en domicilios,10.0,21.0,110.0
Archena,    8. Hurtos,38.0,53.0,39.5
Archena,    9. Sustracciones de vehÃ­culos,2.0,1.0,-50.0
Archena,    10. TrÃ¡fico de drogas,2.0,2.0,0.0
Archena,    11. Resto de criminalidad convencional,92.0,131.0,42.4
Archena,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),39.0,44.0,12.8
Archena,    12.-Estafas informÃ¡ticas,38.0,40.0,5.3
Archena,    13.-Otros ciberdelitos,1.0,4.0,300.0
Archena,    III. TOTAL INFRACCIONES PENALES,192.0,272.0,41.7
Caravaca de la Cruz,    I. CRIMINALIDAD CONVENCIONAL,194.0,186.0,-4.1
Caravaca de la Cruz,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Caravaca de la Cruz,    2. Homicidios dolosos y asesinatos en grado tentativa,1.0,0.0,-100.0
Caravaca de la Cruz,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,3.0,2.0,-33.3
Caravaca de la Cruz,    4. Secuestro,0.0,0.0,0.0
Caravaca de la Cruz,    5. Delitos contra la libertad sexual,3.0,2.0,-33.3
Caravaca de la Cruz,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,1.0,100.0
Caravaca de la Cruz,    5.2.-Resto de delitos contra la libertad sexual,3.0,1.0,-66.7
Caravaca de la Cruz,    6. Robos con violencia e intimidaciÃ³n,4.0,8.0,100.0
Caravaca de la Cruz,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,19.0,10.0
Caravaca de la Cruz,    7.1.-Robos con fuerza en domicilios,16.0,5.0,-68.8
Caravaca de la Cruz,    8. Hurtos,49.0,51.0,4.1
Caravaca de la Cruz,    9. Sustracciones de vehÃ­culos,0.0,0.0,0.0
Caravaca de la Cruz,    10. TrÃ¡fico de drogas,1.0,1.0,0.0
Caravaca de la Cruz,    11. Resto de criminalidad convencional,114.0,112.0,-1.8
Caravaca de la Cruz,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),60.0,68.0,13.3
Caravaca de la Cruz,    12.-Estafas informÃ¡ticas,51.0,62.0,21.6
Caravaca de la Cruz,    13.-Otros ciberdelitos,9.0,6.0,-33.3
Caravaca de la Cruz,    III. TOTAL INFRACCIONES PENALES,254.0,254.0,0.0
Cartagena,    I. CRIMINALIDAD CONVENCIONAL,1907.0,1745.0,-8.5
Cartagena,    1. Homicidios dolosos y asesinatos consumados,1.0,0.0,-100.0
Cartagena,    2. Homicidios dolosos y asesinatos en grado tentativa,1.0,3.0,200.0
Cartagena,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,24.0,34.0,41.7
Cartagena,    4. Secuestro,0.0,0.0,0.0
Cartagena,    5. Delitos contra la libertad sexual,17.0,26.0,52.9
Cartagena,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,3.0,1.0,-66.7
Cartagena,    5.2.-Resto de delitos contra la libertad sexual,14.0,25.0,78.6
Cartagena,    6. Robos con violencia e intimidaciÃ³n,57.0,50.0,-12.3
Cartagena,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,172.0,108.0
Cartagena,    7.1.-Robos con fuerza en domicilios,117.0,80.0,-31.6
Cartagena,    8. Hurtos,616.0,517.0,-16.1
Cartagena,    9. Sustracciones de vehÃ­culos,28.0,27.0,-3.6
Cartagena,    10. TrÃ¡fico de drogas,11.0,17.0,54.5
Cartagena,    11. Resto de criminalidad convencional,980.0,963.0,-1.7
Cartagena,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),434.0,552.0,27.2
Cartagena,    12.-Estafas informÃ¡ticas,372.0,485.0,30.4
Cartagena,    13.-Otros ciberdelitos,62.0,67.0,8.1
Cartagena,    III. TOTAL INFRACCIONES PENALES,2341.0,2297.0,-1.9
Cieza,    I. CRIMINALIDAD CONVENCIONAL,310.0,292.0,-5.8
Cieza,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Cieza,    2. Homicidios dolosos y asesinatos en grado tentativa,1.0,0.0,-100.0
Cieza,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,8.0,7.0,-12.5
Cieza,    4. Secuestro,0.0,0.0,0.0
Cieza,    5. Delitos contra la libertad sexual,10.0,3.0,-70.0
Cieza,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,0.0,0.0
Cieza,    5.2.-Resto de delitos contra la libertad sexual,10.0,3.0,-70.0
Cieza,    6. Robos con violencia e intimidaciÃ³n,8.0,7.0,-12.5
Cieza,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,23.0,13.0
Cieza,    7.1.-Robos con fuerza en domicilios,22.0,10.0,-54.5
Cieza,    8. Hurtos,67.0,64.0,-4.5
Cieza,    9. Sustracciones de vehÃ­culos,3.0,2.0,-33.3
Cieza,    10. TrÃ¡fico de drogas,3.0,2.0,-33.3
Cieza,    11. Resto de criminalidad convencional,187.0,194.0,3.7
Cieza,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),69.0,55.0,-20.3
Cieza,    12.-Estafas informÃ¡ticas,66.0,51.0,-22.7
Cieza,    13.-Otros ciberdelitos,3.0,4.0,33.3
Cieza,    III. TOTAL INFRACCIONES PENALES,379.0,347.0,-8.4
Jumilla,    I. CRIMINALIDAD CONVENCIONAL,273.0,263.0,-3.7
Jumilla,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Jumilla,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Jumilla,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,3.0,6.0,100.0
Jumilla,    4. Secuestro,0.0,0.0,0.0
Jumilla,    5. Delitos contra la libertad sexual,1.0,1.0,0.0
Jumilla,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,0.0,0.0
Jumilla,    5.2.-Resto de delitos contra la libertad sexual,1.0,1.0,0.0
Jumilla,    6. Robos con violencia e intimidaciÃ³n,8.0,13.0,62.5
Jumilla,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,52.0,24.0
Jumilla,    7.1.-Robos con fuerza en domicilios,39.0,18.0,-53.8
Jumilla,    8. Hurtos,52.0,50.0,-3.8
Jumilla,    9. Sustracciones de vehÃ­culos,1.0,1.0,0.0
Jumilla,    10. TrÃ¡fico de drogas,0.0,2.0,100.0
Jumilla,    11. Resto de criminalidad convencional,156.0,166.0,6.4
Jumilla,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),50.0,58.0,16.0
Jumilla,    12.-Estafas informÃ¡ticas,42.0,53.0,26.2
Jumilla,    13.-Otros ciberdelitos,8.0,5.0,-37.5
Jumilla,    III. TOTAL INFRACCIONES PENALES,323.0,321.0,-0.6
Lorca,    I. CRIMINALIDAD CONVENCIONAL,678.0,648.0,-4.4
Lorca,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Lorca,    2. Homicidios dolosos y asesinatos en grado tentativa,1.0,1.0,0.0
Lorca,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,8.0,14.0,75.0
Lorca,    4. Secuestro,0.0,0.0,0.0
Lorca,    5. Delitos contra la libertad sexual,5.0,7.0,40.0
Lorca,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,1.0,0.0,-100.0
Lorca,    5.2.-Resto de delitos contra la libertad sexual,4.0,7.0,75.0
Lorca,    6. Robos con violencia e intimidaciÃ³n,32.0,22.0,-31.3
Lorca,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,67.0,61.0
Lorca,    7.1.-Robos con fuerza en domicilios,50.0,40.0,-20.0
Lorca,    8. Hurtos,161.0,173.0,7.5
Lorca,    9. Sustracciones de vehÃ­culos,5.0,4.0,-20.0
Lorca,    10. TrÃ¡fico de drogas,6.0,5.0,-16.7
Lorca,    11. Resto de criminalidad convencional,393.0,361.0,-8.1
Lorca,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),174.0,184.0,5.7
Lorca,    12.-Estafas informÃ¡ticas,156.0,167.0,7.1
Lorca,    13.-Otros ciberdelitos,18.0,17.0,-5.6
Lorca,    III. TOTAL INFRACCIONES PENALES,852.0,832.0,-2.3
MazarrI³n,    I. CRIMINALIDAD CONVENCIONAL,359.0,358.0,-0.3
MazarrI³n,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
MazarrI³n,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
MazarrI³n,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,9.0,9.0,0.0
MazarrI³n,    4. Secuestro,0.0,0.0,0.0
MazarrI³n,    5. Delitos contra la libertad sexual,4.0,6.0,50.0
MazarrI³n,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,0.0,0.0
MazarrI³n,    5.2.-Resto de delitos contra la libertad sexual,4.0,6.0,50.0
MazarrI³n,    6. Robos con violencia e intimidaciÃ³n,5.0,8.0,60.0
MazarrI³n,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,53.0,86.0
MazarrI³n,    7.1.-Robos con fuerza en domicilios,44.0,58.0,31.8
MazarrI³n,    8. Hurtos,87.0,74.0,-14.9
MazarrI³n,    9. Sustracciones de vehÃ­culos,3.0,2.0,-33.3
MazarrI³n,    10. TrÃ¡fico de drogas,5.0,1.0,-80.0
MazarrI³n,    11. Resto de criminalidad convencional,193.0,172.0,-10.9
MazarrI³n,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),54.0,58.0,7.4
MazarrI³n,    12.-Estafas informÃ¡ticas,49.0,47.0,-4.1
MazarrI³n,    13.-Otros ciberdelitos,5.0,11.0,120.0
MazarrI³n,    III. TOTAL INFRACCIONES PENALES,413.0,416.0,0.7
Molina de Segura,    I. CRIMINALIDAD CONVENCIONAL,509.0,562.0,10.4
Molina de Segura,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Molina de Segura,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,4.0,100.0
Molina de Segura,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,3.0,7.0,133.3
Molina de Segura,    4. Secuestro,0.0,0.0,0.0
Molina de Segura,    5. Delitos contra la libertad sexual,3.0,6.0,100.0
Molina de Segura,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,3.0,100.0
Molina de Segura,    5.2.-Resto de delitos contra la libertad sexual,3.0,3.0,0.0
Molina de Segura,    6. Robos con violencia e intimidaciÃ³n,34.0,18.0,-47.1
Molina de Segura,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,83.0,64.0
Molina de Segura,    7.1.-Robos con fuerza en domicilios,73.0,55.0,-24.7
Molina de Segura,    8. Hurtos,144.0,127.0,-11.8
Molina de Segura,    9. Sustracciones de vehÃ­culos,9.0,11.0,22.2
Molina de Segura,    10. TrÃ¡fico de drogas,7.0,6.0,-14.3
Molina de Segura,    11. Resto de criminalidad convencional,226.0,319.0,41.2
Molina de Segura,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),144.0,163.0,13.2
Molina de Segura,    12.-Estafas informÃ¡ticas,129.0,150.0,16.3
Molina de Segura,    13.-Otros ciberdelitos,15.0,13.0,-13.3
Molina de Segura,    III. TOTAL INFRACCIONES PENALES,653.0,725.0,11.0
Murcia,    I. CRIMINALIDAD CONVENCIONAL,5753.0,5354.0,-6.9
Murcia,    1. Homicidios dolosos y asesinatos consumados,0.0,2.0,100.0
Murcia,    2. Homicidios dolosos y asesinatos en grado tentativa,8.0,3.0,-62.5
Murcia,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,69.0,89.0,29.0
Murcia,    4. Secuestro,0.0,0.0,0.0
Murcia,    5. Delitos contra la libertad sexual,41.0,68.0,65.9
Murcia,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,7.0,11.0,57.1
Murcia,    5.2.-Resto de delitos contra la libertad sexual,34.0,57.0,67.6
Murcia,    6. Robos con violencia e intimidaciÃ³n,245.0,249.0,1.6
Murcia,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,562.0,382.0
Murcia,    7.1.-Robos con fuerza en domicilios,314.0,275.0,-12.4
Murcia,    8. Hurtos,1802.0,1646.0,-8.7
Murcia,    9. Sustracciones de vehÃ­culos,122.0,114.0,-6.6
Murcia,    10. TrÃ¡fico de drogas,78.0,55.0,-29.5
Murcia,    11. Resto de criminalidad convencional,2826.0,2746.0,-2.8
Murcia,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),970.0,1075.0,10.8
Murcia,    12.-Estafas informÃ¡ticas,824.0,851.0,3.3
Murcia,    13.-Otros ciberdelitos,146.0,224.0,53.4
Murcia,    III. TOTAL INFRACCIONES PENALES,6723.0,6429.0,-4.4
San Javier,    I. CRIMINALIDAD CONVENCIONAL,508.0,503.0,-1.0
San Javier,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
San Javier,    2. Homicidios dolosos y asesinatos en grado tentativa,1.0,0.0,-100.0
San Javier,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,3.0,6.0,100.0
San Javier,    4. Secuestro,0.0,0.0,0.0
San Javier,    5. Delitos contra la libertad sexual,5.0,1.0,-80.0
San Javier,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,0.0,0.0
San Javier,    5.2.-Resto de delitos contra la libertad sexual,5.0,1.0,-80.0
San Javier,    6. Robos con violencia e intimidaciÃ³n,11.0,5.0,-54.5
San Javier,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,44.0,73.0
San Javier,    7.1.-Robos con fuerza en domicilios,31.0,61.0,96.8
San Javier,    8. Hurtos,192.0,158.0,-17.7
San Javier,    9. Sustracciones de vehÃ­culos,6.0,3.0,-50.0
San Javier,    10. TrÃ¡fico de drogas,1.0,1.0,0.0
San Javier,    11. Resto de criminalidad convencional,245.0,256.0,4.5
San Javier,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),47.0,74.0,57.4
San Javier,    12.-Estafas informÃ¡ticas,43.0,62.0,44.2
San Javier,    13.-Otros ciberdelitos,4.0,12.0,200.0
San Javier,    III. TOTAL INFRACCIONES PENALES,555.0,577.0,4.0
San Pedro del Pinatar,    I. CRIMINALIDAD CONVENCIONAL,309.0,348.0,12.6
San Pedro del Pinatar,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
San Pedro del Pinatar,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,3.0,100.0
San Pedro del Pinatar,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,0.0,5.0,100.0
San Pedro del Pinatar,    4. Secuestro,0.0,0.0,0.0
San Pedro del Pinatar,    5. Delitos contra la libertad sexual,1.0,4.0,300.0
San Pedro del Pinatar,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,1.0,100.0
San Pedro del Pinatar,    5.2.-Resto de delitos contra la libertad sexual,1.0,3.0,200.0
San Pedro del Pinatar,    6. Robos con violencia e intimidaciÃ³n,9.0,9.0,0.0
San Pedro del Pinatar,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,23.0,43.0
San Pedro del Pinatar,    7.1.-Robos con fuerza en domicilios,17.0,41.0,141.2
San Pedro del Pinatar,    8. Hurtos,119.0,113.0,-5.0
San Pedro del Pinatar,    9. Sustracciones de vehÃ­culos,3.0,3.0,0.0
San Pedro del Pinatar,    10. TrÃ¡fico de drogas,1.0,0.0,-100.0
San Pedro del Pinatar,    11. Resto de criminalidad convencional,153.0,168.0,9.8
San Pedro del Pinatar,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),50.0,61.0,22.0
San Pedro del Pinatar,    12.-Estafas informÃ¡ticas,43.0,54.0,25.6
San Pedro del Pinatar,    13.-Otros ciberdelitos,7.0,7.0,0.0
San Pedro del Pinatar,    III. TOTAL INFRACCIONES PENALES,359.0,409.0,13.9
Torre-Pacheco,    I. CRIMINALIDAD CONVENCIONAL,408.0,418.0,2.5
Torre-Pacheco,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Torre-Pacheco,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,1.0,100.0
Torre-Pacheco,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,2.0,3.0,50.0
Torre-Pacheco,    4. Secuestro,0.0,0.0,0.0
Torre-Pacheco,    5. Delitos contra la libertad sexual,4.0,1.0,-75.0
Torre-Pacheco,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,0.0,0.0
Torre-Pacheco,    5.2.-Resto de delitos contra la libertad sexual,4.0,1.0,-75.0
Torre-Pacheco,    6. Robos con violencia e intimidaciÃ³n,15.0,15.0,0.0
Torre-Pacheco,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,51.0,49.0
Torre-Pacheco,    7.1.-Robos con fuerza en domicilios,29.0,27.0,-6.9
Torre-Pacheco,    8. Hurtos,90.0,75.0,-16.7
Torre-Pacheco,    9. Sustracciones de vehÃ­culos,11.0,8.0,-27.3
Torre-Pacheco,    10. TrÃ¡fico de drogas,1.0,0.0,-100.0
Torre-Pacheco,    11. Resto de criminalidad convencional,234.0,266.0,13.7
Torre-Pacheco,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),66.0,70.0,6.1
Torre-Pacheco,    12.-Estafas informÃ¡ticas,55.0,63.0,14.5
Torre-Pacheco,    13.-Otros ciberdelitos,11.0,7.0,-36.4
Torre-Pacheco,    III. TOTAL INFRACCIONES PENALES,474.0,488.0,3.0
Torres de Cotillas (Las),    I. CRIMINALIDAD CONVENCIONAL,199.0,179.0,-10.1
Torres de Cotillas (Las),    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Torres de Cotillas (Las),    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Torres de Cotillas (Las),    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,1.0,3.0,200.0
Torres de Cotillas (Las),    4. Secuestro,0.0,0.0,0.0
Torres de Cotillas (Las),    5. Delitos contra la libertad sexual,2.0,0.0,-100.0
Torres de Cotillas (Las),    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,0.0,0.0
Torres de Cotillas (Las),    5.2.-Resto de delitos contra la libertad sexual,2.0,0.0,-100.0
Torres de Cotillas (Las),    6. Robos con violencia e intimidaciÃ³n,4.0,2.0,-50.0
Torres de Cotillas (Las),    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,31.0,34.0
Torres de Cotillas (Las),    7.1.-Robos con fuerza en domicilios,25.0,30.0,20.0
Torres de Cotillas (Las),    8. Hurtos,42.0,25.0,-40.5
Torres de Cotillas (Las),    9. Sustracciones de vehÃ­culos,2.0,0.0,-100.0
Torres de Cotillas (Las),    10. TrÃ¡fico de drogas,0.0,3.0,100.0
Torres de Cotillas (Las),    11. Resto de criminalidad convencional,117.0,112.0,-4.3
Torres de Cotillas (Las),    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),28.0,68.0,142.9
Torres de Cotillas (Las),    12.-Estafas informÃ¡ticas,24.0,65.0,170.8
Torres de Cotillas (Las),    13.-Otros ciberdelitos,4.0,3.0,-25.0
Torres de Cotillas (Las),    III. TOTAL INFRACCIONES PENALES,227.0,247.0,8.8
Totana,    I. CRIMINALIDAD CONVENCIONAL,331.0,308.0,-6.9
Totana,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Totana,    2. Homicidios dolosos y asesinatos en grado tentativa,1.0,0.0,-100.0
Totana,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,22.0,11.0,-50.0
Totana,    4. Secuestro,0.0,0.0,0.0
Totana,    5. Delitos contra la libertad sexual,17.0,11.0,-35.3
Totana,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,1.0,2.0,100.0
Totana,    5.2.-Resto de delitos contra la libertad sexual,16.0,9.0,-43.8
Totana,    6. Robos con violencia e intimidaciÃ³n,17.0,14.0,-17.6
Totana,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,22.0,31.0
Totana,    7.1.-Robos con fuerza en domicilios,19.0,25.0,31.6
Totana,    8. Hurtos,75.0,54.0,-28.0
Totana,    9. Sustracciones de vehÃ­culos,5.0,1.0,-80.0
Totana,    10. TrÃ¡fico de drogas,1.0,0.0,-100.0
Totana,    11. Resto de criminalidad convencional,171.0,186.0,8.8
Totana,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),69.0,70.0,1.4
Totana,    12.-Estafas informÃ¡ticas,49.0,64.0,30.6
Totana,    13.-Otros ciberdelitos,20.0,6.0,-70.0
Totana,    III. TOTAL INFRACCIONES PENALES,400.0,378.0,-5.5
La UniI³n,    I. CRIMINALIDAD CONVENCIONAL,150.0,169.0,12.7
La UniI³n,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
La UniI³n,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
La UniI³n,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,3.0,1.0,-66.7
La UniI³n,    4. Secuestro,0.0,0.0,0.0
La UniI³n,    5. Delitos contra la libertad sexual,1.0,2.0,100.0
La UniI³n,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,0.0,0.0
La UniI³n,    5.2.-Resto de delitos contra la libertad sexual,1.0,2.0,100.0
La UniI³n,    6. Robos con violencia e intimidaciÃ³n,2.0,4.0,100.0
La UniI³n,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,7.0,9.0
La UniI³n,    7.1.-Robos con fuerza en domicilios,5.0,8.0,60.0
La UniI³n,    8. Hurtos,30.0,54.0,80.0
La UniI³n,    9. Sustracciones de vehÃ­culos,3.0,2.0,-33.3
La UniI³n,    10. TrÃ¡fico de drogas,1.0,2.0,100.0
La UniI³n,    11. Resto de criminalidad convencional,103.0,95.0,-7.8
La UniI³n,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),37.0,66.0,78.4
La UniI³n,    12.-Estafas informÃ¡ticas,30.0,56.0,86.7
La UniI³n,    13.-Otros ciberdelitos,7.0,10.0,42.9
La UniI³n,    III. TOTAL INFRACCIONES PENALES,187.0,235.0,25.7
Yecla,    I. CRIMINALIDAD CONVENCIONAL,163.0,149.0,-8.6
Yecla,    1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
Yecla,    2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
Yecla,    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,2.0,4.0,100.0
Yecla,    4. Secuestro,0.0,0.0,0.0
Yecla,    5. Delitos contra la libertad sexual,0.0,1.0,100.0
Yecla,    5.1.-AgresiÃ³n sexual con penetraciÃ³n,0.0,0.0,0.0
Yecla,    5.2.-Resto de delitos contra la libertad sexual,0.0,1.0,100.0
Yecla,    6. Robos con violencia e intimidaciÃ³n,0.0,3.0,100.0
Yecla,    7. Robos con fuerza en domicilios, establecimientos y otras instalaciones,27.0,23.0
Yecla,    7.1.-Robos con fuerza en domicilios,25.0,20.0,-20.0
Yecla,    8. Hurtos,16.0,29.0,81.3
Yecla,    9. Sustracciones de vehÃ­culos,0.0,4.0,100.0
Yecla,    10. TrÃ¡fico de drogas,1.0,0.0,-100.0
Yecla,    11. Resto de criminalidad convencional,117.0,85.0,-27.4
Yecla,    II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),60.0,64.0,6.7
Yecla,    12.-Estafas informÃ¡ticas,55.0,58.0,5.5
Yecla,    13.-Otros ciberdelitos,5.0,6.0,20.0
Yecla,    III. TOTAL INFRACCIONES PENALES,223.0,213.0,-4.5
NAVARRA (COMUNIDAD FORAL DE),    I. CRIMINALIDAD CONVENCIONAL,6182.0,6649.0,7.6
NAVARRA (COMUNIDAD FORAL DE),    1. Homicidios dolosos y asesinatos consumados,1.0,0.0,-100.0
NAVARRA (COMUNIDAD FORAL DE),    2. Homicidios dolosos y asesinatos en grado tentativa,5.0,3.0,-40.0
NAVARRA (COMUNIDAD FORAL DE),    3. Delitos graves y menos graves de lesiones y riÃ±a tumultuaria,80.0,90.0,12.5
