precio;sub_descr;href;ubicacion;banios;mt2;otros;latitude;longitude;habitaciones;planta;CCAA
900 €/mes;;/alquilar/duplex-salobrena_centro_urbano-30840745846_103200/;Salobreña;2 baños;100 m²;"Alquiler de temporada. 
Piso tipo duplex. En primera linea de playa. 
Planta baja: salón, cocina, ase...";36.7362818;-3.5919487;3 habs.;;granada
900 €/mes;;/alquilar/piso-figares_san_anton18005-43422070290_100500/;Figares-San Antón (Granada Capital);2 baños;75 m²;Amplio y comodo piso de 3 dormitorios en alquiler | zona figares | precio de alquiler incluye la comunidad , el gasto de suministr...;37.1706917;-3.6002757;3 habs.;1ª planta;granada
490 €/sem;Apartamento en Paseo de Velilla, 9;/alquilar/apartamento-velilla_distrito-28394424641_500785/;Velilla (Almuñécar);1 baño;80 m²;Alquiler vacacional. Situado en primera línea de playa velilla, en una 10ª planta, con espectaculares vistas al mar donde poder di...;36.73588378424493;-3.671782875462973;2 habs.;10ª planta;granada
1.100 €/mes;Piso en calle Doctor Sánchez Mariscal;/alquilar/piso-granada_capital_centro_catedral18010-45909928666_109300/;Centro-Catedral (Granada Capital);2 baños;127 m²;"Piso en alquiler en zona beiro (plaza de toros). 
La vivienda cuenta con 4 dormitorios, 2 baños completos, cocina, y amplio salón,...";37.17916;-3.598826;4 habs.;;granada
600 €/mes;;/alquilar/atico-san_ildefonso_hospital_real18012-43411345176_100500/;San Ildefonso Hospital Real (Distrito Beiro. Granada Capital);;60 m²;Hermoso ático de un dormitorio en alquiler | zona san ildefonso | precio de alquiler incluye comunidad el gasto de suministros es ...;37.1865408;-3.60014;1 hab.;;granada
810 €/mes;;/alquilar/piso-san_ildefonso_hospital_real18012-45878055379_108900/;San Ildefonso Hospital Real (Distrito Beiro. Granada Capital);1 baño;90 m²;"&iexcl;descubre tu nuevo hogar a solo 15 minutos a pie del campus de ciencias! Este espacioso piso de 80 m&sup2;, ubicado en una p...";37.185568996;-3.604054862;3 habs.;;granada
500 €/mes;;/alquilar/piso-zona_calle_poniente_avenida_cristobal_colon18100-45025871792_100500/;Zona Calle Poniente-Avenida Cristóbal Colón (Armilla);1 baño;50 m²;500  euros, comunidad incluida, un dormitorio, aire  acondicionado , amueblado, terraza 20 metros,  pleno centro de armilla, junto...;37.143986216;-3.627241978;1 hab.;3ª planta;granada
600 €/mes;;/alquilar/piso-cullar_vega_centro_urbano-45840429603_514319/;Cúllar Vega;1 baño;65 m²;Se alquila este bonito piso para corta temporada. El piso consta de dos dormitorios , un coqueto salón , cocina y baño. Además pos...;37.149042608;-3.66210175;2 habs.;1ª planta;granada
370 €/sem;Piso en Paseo de Velilla, nº 15;/alquilar/piso-velilla_taramay-945856908072264_109700/;Velilla (Almuñécar);1 baño;85 m²;"Apartamentos de 2 dormitorios con capacidad para 4/6 personas y que están situados en primera línea de playa.  

Todos los apartam...";36.7377827;-3.669912;2 habs.;5ª planta;granada
950 €/mes;;/alquilar/piso-san_ildefonso_hospital_real18012-45038132467_501309/;San Ildefonso Hospital Real (Distrito Beiro. Granada Capital);1 baño;90 m²;Ideal estudiantes (solo chicas). Muy luminosa vivienda de 3 dormitorios en la misma calle ancha de capuchinos amplio salón con bal...;37.185334;-3.6024561;3 habs.;4ª planta;granada
475 €/mes;;/alquilar/apartamento-la_zubia_centro_urbano-44216539116_100500/;La Zubia;1 baño;40 m²;Si buscas en la zubia un apartamento tenemos este precioso piso muy nuevo y céntrico, rodeado de servicios y próximo al parque nat...;37.1162;-3.57967;1 hab.;Bajo;granada
A consultar;Casa en calle del Citalsol;/alquilar/casa-velilla_distrito-35062830345_106000/;Velilla (Almuñécar);3 baños;130 m²;Disponible para alquiler vacacional mayo, junio - julio del 1 al 10 y del 24 al 31 - agosto 24 al 31 - septiembre a partir del 12 ...;36.7472;-3.66909;3 habs.;;granada
700 €/mes;;/alquilar/piso-san_ildefonso_hospital_real18012-45033389265_100500/;San Ildefonso Hospital Real (Distrito Beiro. Granada Capital);1 baño;98 m²;"¿Tienes pensado pasar los meses de julio y agosto en granada pero no sabes dónde?

Ponemos a vuestra disposición este bonito piso ...";37.1852433;-3.6000475;3 habs.;1ª planta;granada
800 €/mes;;/alquilar/piso-norte_cartuja-43346592548_100500/;Cartuja (Distrito Norte. Granada Capital);1 baño;98 m²;Estudiantes, en campo verde, a unos minutos andando del campus universitario de cartuja y de la facultad de ciencias para el depor...;37.1961808;-3.6020773;4 habs.;2ª planta;granada
A consultar;Chalet en calle de los Trillizos, 6;/alquilar/chalet-la_herradura_distrito-31754979485_525717/;La Herradura (Almuñécar);5 baños;250 m²;"Alquiler vacacional 
 Se alquila por semanas o  quincenas ,consultar disponibilidad y precio segun temporada";36.726462159260805;-3.7350152883121464;5 habs.;;granada
385 €/sem;;/alquilar/piso-velilla_distrito-40860153307_500785/;Velilla (Almuñécar);1 baño;45 m²;Bonito apartamento en alquiler vacacional en primera línea de playa velilla. Planta 11, 45m², salón comedor con cocina americana, ...;36.7341949;-3.6730693;1 hab.;11ª planta;granada
530 €/mes;;/alquilar/apartamento-albaicin_distrito18010-45000343340_501309/;Albaicín (Granada Capital);1 baño;58 m²;Muy bonito apartamento de 1 dormitorio zona central de calle elvira todo en muy buen estado totalmente amueblado y equipado. La co...;37.1798756;-3.5989867;1 hab.;Bajo;granada
1.000 €/mes;;/alquilar/apartamento-cotobro18690-37599816586_106000/;Cotobro (Almuñécar);1 baño;100 m²;"Disponible para alquiler vacacional mes de julio, y agosto 19 al 31, por favor consultar disponibilidad y precio
Semi-ático en el ...";36.7339702;-3.7042621;2 habs.;7ª planta;granada
700 €/mes;;/alquilar/apartamento-granada_capital_centro_catedral18001-45928928245_100500/;Centro-Catedral (Granada Capital);1 baño;60 m²;Piso ideal para estudiantes | zona gran capitan - centro de granada | precio incluye la comunidad los gastos de suministros a carg...;37.1801808;-3.6039892;1 hab.;Bajo;granada
700 €/mes;;/alquilar/piso-granada_capital_chana18015-45906680622_100500/;Chana (Granada Capital);2 baños;95 m²;Inmobiliaria garcía delgado alquila: bonito piso en la zona de la chana (zona crta de malaga-torres), distribuido en 3 dormitorios...;37.1892232;-3.6198867;3 habs.;3ª planta;granada
770 €/mes;Piso en calle de Afán de Ribera, 16;/alquilar/piso-figares_san_anton18005-45000917041_100500/;Figares-San Antón (Granada Capital);1 baño;94 m²;"Alquilamos piso en primera planta sin ascensor. No estudiantes. Contrato de temporada.
Buena distribución del piso, de tres dormit...";37.1713;-3.60171;3 habs.;1ª planta;granada
700 €/mes;;/alquilar/piso-almunecar_casco_urbano-45006728057_100500/;Casco Urbano (Almuñécar);2 baños;68 m²;"Alquiler de 15 septiembre 2024 al 30 junio 2025.

Vivienda muy bien ubicada en urbanización cerrada a escasos 30 metros de la play...";36.731792903;-3.695490602;2 habs.;1ª planta;granada
950 €/mes;;/alquilar/piso-norte_cartuja-44189140914_108900/;Cartuja (Distrito Norte. Granada Capital);1 baño;100 m²;"Se alquila piso en zona cartuja.consta de 3 dormitorios,salon,cocina totakmente equipada y 1 ba&ntilde;o.armarios empotrados.ideal...";37.1959276;-3.6034191;3 habs.;;granada
1.500 €/mes;;/alquilar/casa-la_herradura_distrito-40841008882_525717/;La Herradura (Almuñécar);1 baño;150 m²;Hermosa casa estilo chalet en la herradura,granada,costa tropical,andalucia,españa;36.7362288;-3.7396624;2 habs.;;granada
650 €/mes;;/alquilar/piso-las_tres_cruces-45016202299_511700/;Las Tres Cruces (Armilla);2 baños;90 m²;Piso seminuevo de 3 dormitorios, 2 baños, amueblado, 1 planta con ascensor , todo exterior, soleado, calefacción eléctrica de radi...;37.140684644;-3.629205668;3 habs.;Bajo;granada
1.300 €/mes;;/alquilar/chalet-salobrena_centro_urbano-36731143644_109300/;Salobreña;3 baños;229 m²;"Precio por semana
Esta propiedad se terminó en 2006 y se diseñó como una segunda casa, por lo tanto, los contenidos son de un nive...";36.7456026;-3.6149782;4 habs.;;granada
1.350 €/mes;;/alquilar/piso-camino_de_ronda18004-45012366035_100500/;Camino de Ronda (Distrito Ronda. Granada Capital);;120 m²;Ya está disponible para reservar para el próximo curso académico 24/25 este espectacular piso totalmente reformado y con todos los...;37.1808099;-3.6152125;4 habs.;1ª planta;granada
85 €/día;Apartamento en calle Urbanización Sue-Th1, 150- (Residencial El Sol-Edf;/alquilar/apartamento-salobrena_centro_urbano-30933017591_103200/;Salobreña;1 baño;75 m²;Apartamento en primera linea de playa con magnificas vistas al mar. Situado en urbanización con pisci...;36.7369;-3.59213;2 habs.;;granada
A consultar;Chalet en calle de Pinotajos, 16;/alquilar/chalet-velilla_distrito-35057223634_106000/;Velilla (Almuñécar);2 baños;120 m²;"Disponible para alquiler vacacional, 25 junio al 13 de julio, y septiembre 2024. Por favor consultar disponibilidad y precio
Chale...";36.7314;-3.67712;3 habs.;;granada
490 €/sem;;/alquilar/apartamento-almunecar_los_pinos-876635923_500785/;Velilla (Almuñécar);1 baño;65 m²;Propiedad en alquiler vacacional. Bonito apartamento en 1ª línea de playa velilla. Cerca de todo pequeño comercio, bares y restaur...;36.741619515;-3.666379832;1 hab.;9ª planta;granada
1.000 €/mes;;/alquilar/piso-pajaritos_plaza_de_toros18014-42586197857_100500/;Pajaritos-Plaza de Toros (Distrito Beiro. Granada Capital);1 baño;100 m²;Amplio y comodo piso en alquiler de 4 dormitorios | zona pajaritos - granada | precio de alquiler incluye la comunidad el gasto de...;37.1858878;-3.6110437;4 habs.;2ª planta;granada
500 €/mes;;/alquilar/estudio-camino_de_ronda18004-37531136421_100500/;Camino de Ronda (Distrito Ronda. Granada Capital);1 baño;25 m²;"Coqueto estudio totalmente equipado, ideal para una persona. A 2' de recogidas y todo tipo de servicios, transportes.
Ideal para e...";37.1711682;-3.6052458;;;granada
1.000 €/mes;Piso en Avenida de América, 30;/alquilar/piso-zaidin_vergeles18007-44191232330_991073/;Zaidín-Vergeles (Distrito Zaidín. Granada Capital);2 baños;180 m²;Se alquila este amplio piso recién reformado totalmente,  a pie de metro, situado en la zona de la rotonda del helicóptero, muy bi...;37.16059;-3.597582;5 habs.;8ª planta;granada
