precio;sub_descr;href;ubicacion;habitaciones;banios;mt2;planta;otros;latitude;longitude;raw_json;CCAA
240.000 €;Piso en calle de Calixto III;/comprar/piso-la_petxina46008-41678720993_513231/;La Petxina (Distrito Extramurs. València Capital);5 habs.;1 baño;128 m²;4ª planta;Vivienda de cinco dormitorios, salón-comedor, cocina y baño. Zona completamente consolidada. Con mucha luz ya que gran parte es ex...;39.4708958;-0.3900515;;valencia
505.000 €;Casa adosada en calle Sector Virentia,  S/N;/comprar/casa_adosada-godella_centro_urbano-4516605217_109700/;Godella;4 habs.;3 baños;138 m²;;6. Casa adosada de obra nueva, de 138 m2 de superficie construida, y emplazada en la zona de Godella.  Está dispuesta en 4 habitaciones, 3 baños completos y terraza. Cuenta como extras garaje.;39,5409;-0,423895;;valencia
100.000 €;Piso en Carrer de Sant Cristòfol;/comprar/piso-sueca_centro_urbano-29238375277_516920/;Sueca;3 habs.;2 baños;138 m²;1ª planta;Esta finca se encuentra en una calle céntrica, cerca de diversos servicios como supermercados, bares, bancos, transporte público… ...;39.20241587;-0.311835149;;valencia
70.000 €;Dúplex en San Antonio;/comprar/duplex-cullera_sant_antoni-40040332328_100500/;Sant Antoni (Cullera);1 hab.;1 baño;50 m²;Bajo;Magnífico dúplex situado en san antonio, el barrio turístico de cullera abierto al mar. Consta de una planta baja con un salón-com...;39.1655334;-0.2461775;;valencia
899.000 €;Chalet en Camino Pobla de Farnals;/comprar/chalet-el_puig_de_santa_maria_centro_urbano-37593751424_101800/;El Puig de Santa Maria;3 habs.;3 baños;548 m²;;Esta maravillosa villa se encuentra rodeada de campos de naranjos y un inmenso jardín. Su calidad de construcción se aprecia en to...;39.586382575;-0.313771225;;valencia
450.000 €;Casa en calle Montcada;/comprar/casa-gilet_centro_urbano-37537339236_101800/;Gilet;5 habs.;3 baños;355 m²;;Una vivienda fantástica para residir. La parcela está rodeada por un muro y desde las dos plantas de la casa tenemos vistas al pai...;39.6656583;-0.3419742;;valencia
124.000 €;Chalet en Corbera;/comprar/chalet-corbera_centro_urbano-44202152617_106700/;Corbera;3 habs.;2 baños;341 m²;;"Sin ninguna comisión!!

Chalet en el forn de carrascosa con una excelente ubicación y con luz corriente y dos pozos propios legali...";39.159950914;-0.356656949;;valencia
1.250.000 €;Chalet en Carrer de La Rioja;/comprar/chalet-playa_de_gandia-14187458681_100500/;Playa de Gandia (Gandia);7 habs.;7 baños;562 m²;;Posiblemente una de las mejores viviendas de la playa de gandia ,tanto por superficie como por su  ubicación como por la atmosfera...;39.0116;-0.173112;;valencia
119.000 €;Piso en Avenida de San José Artesano;/comprar/piso-ciutat_fallera46025-45081668564_513838/;Ciutat Fallera (Distrito Benicalap. València Capital);2 habs.;1 baño;71 m²;Bajo;"Piso en planta baja con 2 habitaciones y 1 baño
Piso en planta baja con ascensor y orientación este.
Piso en un barrio de valencia...";39.4980248;-0.3935722;;valencia
875.000 €;Finca rústica en Nàquera - Náquera;/comprar/finca_rustica-naquera_naquera_centro_urbano-43417026277_109300/;Nàquera - Náquera;3 habs.;1 baño;114 m²;;"Bonita finca de 44.000 m² con naranjos y olivos en el termino de naquera

En la finca encontramos una construcción de 114 m² de vi...";39.615691534;-0.408780697;;valencia
169.000 €;Piso en Carrer de Alex, Jorge y Naiara;/comprar/piso-platja_de_tavernes_de_la_valldigna-20023607595_522661/;Platja de Tavernes de la Valldigna (Tavernes de la Valldigna);3 habs.;2 baños;100 m²;1ª planta;Edificio lagomar iii – 1º piso, con ascensor y eatá parcialmente amueblado, se encuentra distribuido en salón comedor con aire aco...;39.104496944;-0.223554742;;valencia
280.000 €;Apartamento en Xeresa;/comprar/apartamento-xeresa_centro_urbano-38432190602_108500/;Xeresa;3 habs.;2 baños;89 m²;;Un moderno apartamento de 3 dormitorios y 2 baños ubicado en un hermoso complejo con varias piscinas comunales, jardines y una zon...;39.010521597;-0.221788375;;valencia
276.000 €;Piso en calle Luis Cuadau Marco, 17;/comprar/piso-sant_josep_els_metalls-41700297333_109700/;Sant Josep-Els Metalls (Distrito Port de Sagunt. Sagunt - Sagunto);3 habs.;2 baños;111 m²;;Piso en una finca de obra nueva de 111 m² de superficie construida y emplazado en la zona de sagunt - sagunto. Está dispuesto en 3...;39.664944;-0.219127;;valencia
242.900 €;Piso en Carrer de Sant Antoni;/comprar/piso-paterna_centre46980-2950691527_109700/;Centre (Paterna);3 habs.;2 baños;108 m²;;Zaguan c, vivienda 10. Piso en una finca de obra nueva de 108 m² de superficie construida y emplazado en la zona de paterna. Está ...;39.5033247;-0.4417001;;valencia
1.100.000 €;Chalet en Montealegre;/comprar/chalet-eliana_montealegre-25914605268_101800/;Montealegre (L'Eliana);4 habs.;5 baños;490 m²;;"Ponemos a la venta este magnífico chalet de lujo con piscina.

Magnífico chalet de lujo independiente de nueva edificación (año 20...";39.566103161;-0.544365947;;valencia
230.000 €;Casa en Doctor Ferran;/comprar/casa-albuixarres-30003879218_106700/;Albuixarres (Alzira);4 habs.;2 baños;431 m²;;"Oportunidad!! Casa chaflán completamente exterior, con garaje y montacargas que sube desde la planta baja hasta el segundo piso!!
...";39.1554254;-0.4324481;;valencia
180.000 €;Chalet adosado en calle Comte del Real;/comprar/chalet_adosado-real_centro_urbano-45031997690_100900/;Real;3 habs.;;382 m²;;"Habitale presenta esta magnifica casa de pueblo en el real de montroy.

La casa de pueblo se ubica en una parcela de 161m² y tiene...";39.3346166;-0.6111183;;valencia
159.990 €;Piso en calle de Albacete;/comprar/piso-alaquas_centro_urbano-42562485699_500081/;Alaquàs;3 habs.;2 baños;100 m²;4ª planta;Vive la vida que siempre has deseado en este encantador piso en la calle albacete de alaquas! Este cuarto con ascensor te ofrece c...;39.454235486;-0.464140319;;valencia
149.000 €;Piso en Avenida de Mare Nostrum;/comprar/piso-canet_en_berenguer_centro_urbano-42564754298_108900/;Canet d'en Berenguer;2 habs.;1 baño;83 m²;;Apartamento en canet den berenguer zona 100m. Playa, 83 m. De superficie, 2 habitaciones dobles, un baño, propiedad en buen estado...;39.677630474;-0.204755985;;valencia
139.000 €;Casa en calle de Cristo Rey, 46;/comprar/casa-daimus_centro_urbano-41752343510_100500/;Daimús;4 habs.;2 baños;267 m²;;2. Casa/chalet → casa en daimus zona daimús, 267.00 m. De superficie, buena situación, consta de  4 habitaciones dobles, 2 baños, ...;38.9681;-0.154504;;valencia
112.000 €;Dúplex en calle Molinet;/comprar/duplex-rotova_centro_urbano-43345526484_100500/;Ròtova;2 habs.;2 baños;112 m²;2ª planta;"Calma, tranquilidad, naturaleza y además dúplex con piscina.

Situado en el pueblo de rotova, con muy buenas comunicaciones por ca...";38.9303761;-0.2608497;;valencia
70.000 €;Casa en Benimuslem;/comprar/casa-benimuslem_centro_urbano-44182773423_106700/;Benimuslem;4 habs.;2 baños;268 m²;;"Oportunidad - estupenda casa con garaje en benimuslem

Vivienda céntrica en el pueblo de benimuslem, con 268 metros construidos, d...";39.131556534;-0.49123694;;valencia
94.990 €;Casa adosada en Carrer Barraques de Beniopa;/comprar/casa_adosada-rois_de_corella_hospital_beniopa46702-41733371597_100500/;Roís de Corella-Hospital-Beniopa (Distrito Gandia Ciutat. Gandia);3 habs.;3 baños;112 m²;;Bienvenido a tu nuevo hogar en gandía, donde la tranquilidad y la naturaleza se fusionan en un entorno pintoresco. Este encantador...;38.9712879;-0.1919616;;valencia
185.000 €;Piso en Carrer del Cabanyal;/comprar/piso-cullera_sant_antoni-44189604204_108900/;Sant Antoni (Cullera);3 habs.;1 baño;115 m²;5ª planta;Te presentamos este amplio apartamento en la zona de san antonio en cullera. Un apartamento con personalidad, que situado a solo 5...;39.16439;-0.2448724;;valencia
190.000 €;Piso en Mislata;/comprar/piso-centre_la_canaleta-45065581955_100500/;Centre-La Canaleta (Mislata);4 habs.;2 baños;116 m²;7ª planta;Ultimo piso con vistas despejadas a la canaleta, 116 m² construidos en 4 dormitorios ( 2 dobles y 2 sencillos), salón-comedor con ...;39.479632449;-0.423134293;;valencia
35.000 €;Piso en Av Molinets;/comprar/piso-vallada_centro_urbano-19260719615_100500/;Vallada;4 habs.;2 baños;109 m²;3ª planta;Esta vivienda está lista para que alguien le de una segunda oportunidad ya que necesita una reforma completa. Se ha pintado entero...;38.899696324;-0.688551766;;valencia
67.000 €;Piso en calle de Ausiàs March;/comprar/piso-paiporta_centro_urbano-44182552275_100500/;Paiporta;2 habs.;1 baño;69 m²;4ª planta;"Se informa que el edificio está afectado por aluminosis 
En la plaza mayor de paiporta se vende esta luminosa vivienda para entrar...";39.43087753;-0.416469656;;valencia
155.000 €;Piso en Roís de Corella-Hospital-Beniopa;/comprar/piso-rois_de_corella_hospital_beniopa46702-43394710240_101800/;Roís de Corella-Hospital-Beniopa (Distrito Gandia Ciutat. Gandia);3 habs.;2 baños;110 m²;;¡Bienvenidos a gandía, un hermoso enclave en la costa mediterránea que combina la serenidad de sus playas con la vibrante vida urb...;38.9693872;-0.1943986;;valencia
640.000 €;Chalet en Carrer de Cova de l'Aire, 12;/comprar/chalet-barx_centro_urbano-20065967133_100500/;Barx;5 habs.;2 baños;501 m²;;"Disfruta del encanto de vivir en plena naturaleza pero con todas las comodidades.
 
 Poder vivir rodeado de naturaleza, calma y lu...";39.008;-0.283212;;valencia
98.000 €;Chalet en Buñol;/comprar/chalet-bunol_centro_urbano-33399555628_100500/;Buñol;4 habs.;1 baño;128 m²;;"La vivienda tiene 128 m² distribuidos en tres plantas:
Planta baja: salón comedor, cocina, local comercial 20 m² (antigua carnicer...";39.4171579;-0.7905107;;valencia
135.000 €;Piso en Carrer de Picanya;/comprar/piso-torrent_el_moli-38340592479_100900/;El Molí (Torrent);3 habs.;2 baños;107 m²;4ª planta;Habitale presenta este piso en finca con ascensor con una excelente distribución, junto a su garaje y trastero (opcionales). Se en...;39.4410364;-0.4578924;;valencia
205.000 €;Apartamento en El Perollenet;/comprar/apartamento-el_perellonet-42538648258_103800/;El Perellonet (Distrito Pobles del Sud. València Capital);3 habs.;2 baños;75 m²;1ª planta;"Solidinmuebles vende estupendo apartamento en el perellonet (valencia)

Presentamos este apartamento que ha sido completamente ref...";39.2943514;-0.2871967;;valencia
244.437 €;Piso en calle Dels Pins & Carrer de Les Roses,  S/N;/comprar/piso-santa_rita_alborgi46980-4462585239_109700/;Santa Rita-Alborgí (Paterna);3 habs.;2 baños;116 m²;2ª planta;Escalera A, 2º C, Tipo 2C. Piso en una finca de obra nueva de 116 m2 de superficie construida y emplazado en la zona de Paterna, posicionado en planta 2. Está dispuesto en 3 habitaciones, 2 baños completos y terraza. Cuenta como extras ascensor.;39,5063084;-0,4538473;;valencia
395.000 €;Casa unifamiliar en Carrer de la Providencia, 26;/comprar/casa_unifamiliar-meliana_centro_urbano-43386523557_992222/;Meliana;7 habs.;4 baños;410 m²;;"¡Bienvenido a esta preciosa casa de pueblo en el municipio de meliana, a tan solo 11 km de la vibrante ciudad de valencia!

Esta l...";39.52707;-0.3460041;;valencia
120.000 €;Casa en Albuixarres;/comprar/casa-albuixarres-45005115479_106700/;Albuixarres (Alzira);4 habs.;2 baños;152 m²;;"Sin comisión inmobiliaria!!

Casa de 152 m² reformada (últimas reformas en 2010 y 2018) en la localidad de alzira (valencia) , dis...";39.1538745;-0.4352791;;valencia
125.000 €;Piso en Pueblo;/comprar/piso-cullera_centre_urba-44191823143_100500/;Centre Urbà (Cullera);4 habs.;1 baño;114 m²;1ª planta;A la venta piso en cullera centro este piso, ubicado en la zona del pueblo a escasos metros del paseo, cuenta con 114 metros cuadr...;39.1631991;-0.2553128;;valencia
80.000 €;Piso en Sants Patrons;/comprar/piso-sants_patrons-44252026691_106700/;Sants Patrons (Alzira);3 habs.;1 baño;82 m²;;"Sin comisión inmobiliaria!!!!!!!!!!!!!!!

Vivienda en planta baja para reformar a tú gusto en la localidad de alzira.
Se encuentra...";39.1456455;-0.4342809;;valencia
320.000 €;Chalet unifamiliar en Carrer Dalt Del Pinar;/comprar/chalet_unifamiliar-picassent_centro_urbano-41732028201_515953/;Picassent;4 habs.;2 baños;392 m²;;Gran chalet en urbanización el pinar de picassent, situado en parcela de 1607m², esquinero, con dos entradas de acceso, una para v...;39.343419;-0.5232556;;valencia
150.000 €;Casa en Pere Crespí;/comprar/casa-pere_crespi-45050511826_106700/;Pere Crespí (Alzira);3 habs.;3 baños;181 m²;;"Sin ninguna comisión y precio no negociable!!!

Casa completamente reformada y que se vende toda amueblada y con electrodomésticos...";39.1550262;-0.427506;;valencia
200.000 €;Chalet en Alborache;/comprar/chalet-alborache_centro_urbano-35099876722_100500/;Alborache;5 habs.;3 baños;427 m²;;Casa de pueblo de 427 m² en la población de alborache con negocio de restauración en funcionamiento, da a tres calles y tiene acce...;39.391022857;-0.771314362;;valencia
98.000 €;Apartamento en Carrer de Jaume II, 8;/comprar/apartamento-tavernes_de_la_valldigna_centro_urbano-42555654866_108900/;Tavernes de la Valldigna;3 habs.;1 baño;92 m²;2ª planta;¿ Quieres vivir junto al mar mediterráneo ? Desde la inmobiliaria martí te presentamos este estupendo apartamento en segunda línea...;39.0862215;-0.2151576;;valencia
225.000 €;Piso en Carrer dels Nevers;/comprar/piso-el_far_el_dossel46408-38421909360_100500/;El Far-El Dossel (Cullera);3 habs.;2 baños;74 m²;2ª planta;Piso en cullera zona faro, 74m. De superficie, con una gran terraza de 44 m² con vistas espléndidas al mar mediterráneo y toda la ...;39.187876;-0.2237714;;valencia
150.000 €;Chalet en Avinguda de la Música;/comprar/chalet-alborache_centro_urbano-19236018845_100500/;Alborache;7 habs.;3 baños;303 m²;;Casa de pueblo de 303 m² distribuida en tres plantas, a pie de calle encontramos el  garaje de 28 m² con un trastero de 6 m², la c...;39.3917799;-0.7712734;;valencia
48.000 €;Casa en Centro;/comprar/casa-mogente_moixent_centro_urbano-3400049926_100500/;Moixent - Mogente;4 habs.;1 baño;222 m²;;"Estupenda casa en venta en la población de moixent a tan solo unos pasos del centro y con toda clase de servicios alrededor. 
Tien...";38.8746708;-0.7532531;;valencia
995.000 €;Chalet en Montealegre;/comprar/chalet-eliana_montealegre-43358456810_109300/;Montealegre (L'Eliana);4 habs.;5 baños;505 m²;;"Increible chalet de lujo con piscina en l''eliana!

Al ver esta vivienda te vas a enamorar tan solo viendo la entrada.

Nada más l...";39.565394629;-0.541588625;;valencia
249.000 €;Casa en Carrer de Buenavista;/comprar/casa-massamagrell_centro_urbano-40906633167_990569/;Massamagrell;3 habs.;3 baños;253 m²;;Desde el momento en que pongas un pie en esta casa, te darás cuenta de la amplitud y distribución de sus espacios. Hablamos de una...;39.5811908;-0.3430573;;valencia
89.000 €;Piso en Cerca de Renfe;/comprar/piso-xativa_centro_urbano-42577508764_100500/;Xàtiva;3 habs.;1 baño;90 m²;2ª planta;"Esta propiedad de una superficie construida de 90 m² esta situada cerca de la estación de renfe de la ciudad histórica de xativa.
...";38.9928609;-0.5217896;;valencia
99.000 €;Piso en Aldaia;/comprar/piso-aldaia_centro_urbano-44247497130_100900/;Aldaia;3 habs.;1 baño;69 m²;1ª planta;Primer piso sin ascensor y con terraza de 26 m² en zona céntrica con todos los servicios a mano. Para reformar. Terraza amplia y s...;39.4600384;-0.4636873;;valencia
750.000 €;Casa rústica en calle Masia Nueva Segorbe;/comprar/casa_rustica-gatova_centro_urbano-37523660114_101800/;Gátova;13 habs.;4 baños;500 m²;;Esta excepcional y única masía cuenta con más de 350 m² construidos y 150 hectáreas de terreno, formado la mayor parte por monte b...;39.771041624;-0.52132796;;valencia
59.000 €;Ático en Carrer de la Marquesa de Montortal;/comprar/atico-carcaixent_centro_urbano-42596718540_995924/;Carcaixent;3 habs.;1 baño;189 m²;;Descubre este exclusivo ático-dúplex en carcaixent, con una superficie total de 189 m² distribuidos en dos plantas. En la primera ...;39.1259348;-0.449887;;valencia
130.000 €;Piso en Avenida del Primero de Mayo;/comprar/piso-santa_rita_alborgi46980-45032493190_528239/;Santa Rita-Alborgí (Paterna);3 habs.;1 baño;103 m²;1ª planta;Esta encantadora vivienda está situada en la primera planta de un edificio con ascensor, ubicado en la tranquila y bien comunicada...;39.5080325;-0.442974;;valencia
96.000 €;Piso en Carrer del Papa Pío XII;/comprar/piso-nou_centre-45018866157_101800/;Nou Centre (Distrito Port de Sagunt. Sagunt - Sagunto);3 habs.;1 baño;75 m²;Entresuelo;"Ref  - 28760
Piso origen en venta en puerto de sagunto, de 75 m², en planta baja, 3 habitaciones, 1 baño, galeria, orientacion sur...";39.6682114;-0.2350539;;valencia
690.000 €;Casa en Riba-roja de Túria;/comprar/casa-riba_roja_de_turia_centro_urbano-37521372842_101800/;Riba-roja de Túria;6 habs.;4 baños;1.023 m²;;Excepcional propiedad inmersa en un entorno de tranquilidad y excelentes vistas a la agricultura valenciana. Sus 1500 m² construid...;39.549487292;-0.581892897;;valencia
98.000 €;Casa en Camilo Dolz;/comprar/casa-pere_crespi-43421923941_106700/;Pere Crespí (Alzira);5 habs.;2 baños;190 m²;;"Gran oportunidad!!

Casa con dos viviendas independientes!!

Casa en perfecto estado y con muchas posibilidades que dispone de pat...";39.1560284;-0.431883;;valencia
92.500 €;Piso en Centre;/comprar/piso-torrent_centre-41701922375_100200/;Centre (Torrent);2 habs.;1 baño;94 m²;;"Tecnocasa gestiona en exclusiva - exterior con balcón.

¡Descubre tu nuevo hogar en este encantador piso en venta!

Disfruta de la...";39.436059668;-0.460326028;;valencia
360.000 €;Piso en calle del Maestro Aguilar, 2;/comprar/piso-russafa46004-39216455022_992124/;Russafa (Distrito L'Eixample. València Capital);3 habs.;2 baños;96 m²;4ª planta;"4º piso con ascensor, completamente reformado y todo exterior a dos calles por lo que es una vivienda muy luminosa y soleada.
Fren...";39.46168574353921;-0.37058200415782616;;valencia
125.000 €;Piso en Carrer Molló;/comprar/piso-rois_de_corella_hospital_beniopa46702-45006612131_100500/;Roís de Corella-Hospital-Beniopa (Distrito Gandia Ciutat. Gandia);3 habs.;2 baños;96 m²;1ª planta;"Se vende fantástico piso en gandía con terraza listo para entrar a vivir.

Ubicado junto al parque sant pere de gandía encontramos...";38.9687297;-0.1916634;;valencia
220.000 €;Piso en Centre-La Canaleta;/comprar/piso-centre_la_canaleta-45079960371_322500/;Centre-La Canaleta (Mislata);4 habs.;1 baño;99 m²;1ª planta;"Alcántara sandoval gestión inmobiliaria pone en venta vivienda con terraza

Vivienda que consta de 99 m². Construidos distribuida ...";39.4758265;-0.4202348;;valencia
750.000 €;Chalet en Corea;/comprar/chalet-corea46701-32549095434_997486/;Corea (Distrito Gandia Ciutat. Gandia);4 habs.;4 baños;540 m²;;Esta impresionante villa en venta en gandia cuenta con una superficie total de 540 m², distribuidos en una parcela de 550 m². Con ...;38.9776804;-0.1779457;;valencia
180.000 €;Apartamento en Tavernes de la Valldigna;/comprar/apartamento-tavernes_de_la_valldigna_centro_urbano-45009219361_106700/;Tavernes de la Valldigna;2 habs.;1 baño;105 m²;;Apartamento semi-nuevo en la playa de tabernes de la valldigna con una excelente terraza orientada al sur de donde se ve el mar y ...;39.101382047;-0.224714512;;valencia
27.000 €;Casa en Carrer de Sant Miquel;/comprar/casa-villar_del_arzobispo_centro_urbano-44220345818_528239/;Villar del Arzobispo;4 habs.;2 baños;170 m²;;Casa de pueblo en villar del arzobispo. Ubicada en el centro ideal para hacer tu casa a tu gusto  de 170m, 4 habitaciones, 2 baños...;39.731587108;-0.82670441;;valencia
590.000 €;Casa en Montealegre;/comprar/casa-eliana_montealegre-44193730474_101800/;Montealegre (L'Eliana);5 habs.;3 baños;221 m²;;Viva la exclusividad y el confort en l’eliana, con esta casa recién reformada y exclusiva en la prestigiosa zona de montealegre, o...;39.5651362;-0.5426882;;valencia
475.000 €;Piso en Carrer de Félix Pizcueta;/comprar/piso-el_pla_del_remei46004-44260635152_103800/;El Pla del Remei (Distrito L'Eixample. València Capital);2 habs.;;105 m²;4ª planta;Piso  en ensanche, con 105 m² construidos, 2 dormitorios, 2 baños, buen estado, exterior, planta 4, cocina equipada, ascensor, ori...;39.4674228;-0.3733532;;valencia
790.000 €;Casa adosada en calle Sector Virentia,  S/N;/comprar/casa_adosada-godella_centro_urbano-4514550626_109700/;Godella;4 habs.;3 baños;212 m²;;ODINA 14. Casa adosada de obra nueva, de 212 m2 de superficie construida, y situada en la zona de Godella.  Está estructurada en 4 habitaciones, 3 baños completos y terraza. La Casa adosada tiene piscina. Aporta como extras 2-3 Plazas de garaje en sótano incluidas en el precio.;39,5335155;-0,4354231;;valencia
490.000 €;Casa en Centro;/comprar/casa-paterna_centre46980-25869472495_100500/;Centre (Paterna);5 habs.;4 baños;343 m²;;"Estupenda casa en zona centro del pueblo con un total de 343m² construidos en 3 plantas(pb+2) y ocupa un solar de 180m². 
 La casa...";39.5024284;-0.4430803;;valencia
430.000 €;Chalet en calle Urb Playpuig;/comprar/chalet-el_puig_de_santa_maria_centro_urbano-31750037709_103800/;El Puig de Santa Maria;4 habs.;2 baños;180 m²;;Se vende fantástico unifamiliar adosado a 25 m de la playa. La vivienda consta de tres alturas. Planta baja destinada a terraza, a...;39.574931714889395;-0.2764606689029337;;valencia
85.000 €;Casa en Benito Perez Galdos;/comprar/casa-sants_patrons-31697669861_106700/;Sants Patrons (Alzira);4 habs.;2 baños;244 m²;;"Oportunidad!! Opción de hacerse garaje!! Casa céntrica al lado de la calle benito pérez galdós!!

Casa muy amplia y céntrica al la...";39.1495958;-0.433708;;valencia
66.000 €;Casa en Avinguda de Josep Pau Margantoni, 22;/comprar/casa-parc_de_alquenencia-44191715594_106700/;Parc de l'Alquenència (Alzira);3 habs.;2 baños;194 m²;;Casa adosado ubicado en edificio de tres plantas sobre rasante (se venden las 3 plantas) y cero plantas bajo rasante, sin ascensor...;39.1531;-0.432568;;valencia
98.000 €;Apartamento en Plaza de la Alcudiola, 2;/comprar/apartamento-tavernes_de_la_valldigna_centro_urbano-39226388652_108900/;Tavernes de la Valldigna;3 habs.;1 baño;118 m²;5ª planta;Espectaculares vistas del mar , desde la terraza de 25 m de este amplio apartamento , distribuido en tres espaciosos dormitorios, ...;39.0965266;-0.219198;;valencia
139.000 €;Casa adosada en calle de Nou, 17;/comprar/casa_adosada-piles_centro_urbano-40842627828_523010/;Piles;3 habs.;2 baños;159 m²;;"Casa creativa inmobiliaria vende esta magnífico adosado en piles.

El adosado en venta en piles es una encantadora propiedad que o...";38.940089221948604;-0.13056114339393124;;valencia
60.000 €;Casa en Casco Antiguo;/comprar/casa-mogente_moixent_centro_urbano-15059861940_100500/;Moixent - Mogente;4 habs.;1 baño;154 m²;;"Para disfrutar de unas vistas inmejorables de la población de mogente y de su entorno presentamos esta casa a la venta.
 Perfecta ...";38.873674704;-0.751003911;;valencia
62.000 €;Piso en Alginet;/comprar/piso-alginet_centro_urbano-44195767779_100500/;Alginet;4 habs.;2 baños;137 m²;2ª planta;Sin comisiones, piso de 4 habitaciones, 2 baños, cocina amplia, salón con chimenea, vistas a un parque, garaje incluido, a cinco m...;39.2592284;-0.4746391;;valencia
59.900 €;Casa en Xàtiva;/comprar/casa-xativa_centro_urbano-38396119372_106700/;Xàtiva;5 habs.;2 baños;135 m²;;"La llar saiti ofrece una fantástica casa en las faldas del castillo. 
Casa con dos alturas y una estupenda terraza,
La vivienda cu...";38.986840061;-0.518836626;;valencia
75.000 €;Piso en calle de los Llauradors;/comprar/piso-silla_centro_urbano-41669050068_526079/;Silla;3 habs.;1 baño;80 m²;Bajo;"Oportunida bajo vivienda

Casa planta baja en zona residencial muy tranquila de silla.

La casa se compone de un luminoso comedor ...";39.3625628;-0.4084333;;valencia
229.990 €;Chalet en Pueblo;/comprar/chalet-pucol_centre-45085893236_103800/;Centre (Puçol);3 habs.;;114 m²;;Chalet adosado en pueblo, con 114 m² construidos, 3 dormitorios, 2 baños, reformado, exterior, 3 armarios, 1 terraza(s), cocina am...;39.620545342;-0.309705998;;valencia
155.000 €;Ático en Instituto Jaime;/comprar/atico-parc_de_alquenencia-45065623604_106700/;Parc de l'Alquenència (Alzira);2 habs.;2 baños;160 m²;;"Sin ninguna comisión!!!

Bonito ático dúplex todo reformado con mucha luz y con dos grandes terrazas!!

Bonito ático dúplex seminu...";39.145857204;-0.428930708;;valencia
112.000 €;Piso en Prolongació Carrer de Cavaller Ximén de Tovia;/comprar/piso-xativa_centro_urbano-40861042152_513794/;Xàtiva;4 habs.;2 baños;120 m²;4ª planta;Bienvenidos a este espectacular piso en venta en xàtiva! Este inmueble está ubicado en una zona cercana al centro y a la estación ...;38.9931422;-0.5208759;;valencia
295.000 €;Piso en L´Hort de Senabre;/comprar/piso-hort_de_senabre46017-44221101942_100500/;L'Hort de Senabre (Distrito Jesús. València Capital);4 habs.;2 baños;120 m²;3ª planta;¡Oportunidad! Piso recientemente reformado exterior, con acabados de primera calidad y diseño moderno. Este luminoso hogar cuenta ...;39.4528947;-0.3900685;;valencia
74.000 €;Piso en Avinguda Luis Suñer, 28;/comprar/piso-alzira_la_vila-44238241241_106700/;La Vila (Alzira);3 habs.;1 baño;96 m²;;"¡ Oportunidad de inversion! 
La vivienda se encuentra en la novena planta de un edificio construido en 1977. 
Está situada en la c...";39.1517;-0.442704;;valencia
139.900 €;Piso en Avenida 9 D'octubre;/comprar/piso-avinguda_nou_octubre_port_de_sagunt46520-42528438851_100500/;Avinguda Nou d'Octubre-Port de Sagunt (Distrito Port de Sagunt. Sagunt - Sagunto);4 habs.;2 baños;121 m²;5ª planta;"**quinta planta en av 9 de octubre**

Quinta planta con ascensor de 121m² construidos. La vivienda está distribuida en un amplio y...";39.6630843;-0.231292;;valencia
210.000 €;Piso en Xàtiva;/comprar/piso-xativa_centro_urbano-39232621794_108900/;Xàtiva;3 habs.;3 baños;200 m²;;Formando parte de un edificio construido en al año 2005 de cuatro plantas, siendo este el ultimo, disponemos de esta propiedad en ...;38.989659038;-0.524113258;;valencia
79.000 €;Piso en Gandia;/comprar/piso-corea46701-40864670171_100500/;Corea (Distrito Gandia Ciutat. Gandia);3 habs.;1 baño;60 m²;4ª planta;"¿Estás buscando un piso luminoso, cerca de todos los servicios y listo para entrar a vivir?

¡No busques más!

Te presentamos este...";38.9722476;-0.1780787;;valencia
295.000 €;Chalet en Caña Primal;/comprar/chalet-montserrat_centro_urbano-44264140695_103800/;Montserrat;3 habs.;;138 m²;;Presentamos este precioso chalet pareado ubicado en una tranquila urbanización, a tan solo 7 km del encantador pueblo de montserra...;39.380333851;-0.593556048;;valencia
125.999 €;Casa en Centre;/comprar/casa-parc_de_alquenencia-44244065189_106700/;Parc de l'Alquenència (Alzira);4 habs.;2 baños;195 m²;;Ofrecemos en venta, casa adosada de 195 m² construidos, con una base de 128 m² en calle pintor andreu de alzira, muy cerca del cen...;39.152375;-0.4322088;;valencia
315.000 €;Chalet en Olocau;/comprar/chalet-olocau_centro_urbano-43407409173_109300/;Olocau;5 habs.;3 baños;203 m²;;🌟 ¡Bienvenidos a una oportunidad única en olocau! 🌟 el chalet de tus sueños se encuentra esperándote en esta encantadora localid...;39.652150303;-0.517376513;;valencia
99.000 €;Piso en Plaza de la Pau, 2;/comprar/piso-guadassuar_centro_urbano-4257778656_109700/;Guadassuar;3 habs.;2 baños;108 m²;;"Ref.	23960. 
Venta de piso nuevo a estrenar en el municipio de guadassuar. En una zona muy tranquila de la población, a muy poca d...";39.183842759;-0.476185568;;valencia
170.000 €;Piso en calle Carrer Camí Reial;/comprar/piso-antiga_moreria-40907546920_101800/;Antiga Moreria (Distrito Sagunt Poble. Sagunt - Sagunto);4 habs.;1 baño;206 m²;4ª planta;Presentamos la espectacular oficina de unos arquitectos, muy sencilla de convertir en vivienda o en un nuevo centro laboral. Ubica...;39.6785648;-0.2731936;;valencia
