precio;sub_descr;href;ubicacion;habitaciones;mt2;planta;otros;latitude;longitude;banios;CCAA
1.200 €/mes;;/alquilar/piso-acacias28005-45091240993_100500/;Acacias (Distrito Arganzuela. Madrid Capital);2 habs.;50 m²;2ª planta;¡Reservado¡Descubre tu nuevo hogar en el corazón de madrid! Se alquila espectacular apartamento de diseño, reformado este luminoso...;40.3996371;-3.7025827;1 baño;madrid
7.800 €/mes;;/alquilar/piso-salamanca_castellana28006-45066584271_100500/;Castellana (Distrito Salamanca. Madrid Capital);3 habs.;202 m²;4ª planta;Este encantador piso en alquiler te ofrece una experiencia única en un entorno clásico del siglo xx. Situado en la 4º planta de un...;40.4309516;-3.6870966;3 baños;madrid
4.200 €/mes;Dúplex en calle de Max Aub, 5;/alquilar/duplex-chamberi_almagro28003-39191654458_527206/;Almagro (Distrito Chamberí. Madrid Capital);4 habs.;180 m²;7ª planta;"Alquiler temporal! 1 a 11 meses. Para entrar a vivir! Wifi y consumos funcionando.
Sin comisiones. Entrada inmediata. Totalmente e...";40.4436001655324;-3.7133479236591835;2 baños;madrid
3.250 €/mes;;/alquilar/piso-castilla28036-40095423282_513777/;Castilla (Distrito Chamartín. Madrid Capital);3 habs.;128 m²;1ª planta;"Agil inmobiliaria alquila
La vivienda se alquila sin muebles, cocina y baños amueblados y equipados.
Este maravilloso piso de lujo...";40.4554119;-3.6877111;3 baños;madrid
3.500 €/mes;Piso en calle de José Bastos, 3;/alquilar/piso-valdemarin-42526216458_100500/;Valdemarín (Distrito Moncloa-Aravaca. Madrid Capital);4 habs.;234 m²;1ª planta;Este piso no amueblado se encuentra en calle de josé bastos, 3, 28023,  madrid, situado en el distrito de moncloa-valdemarín, en l...;40.4718;-3.78834;4 baños;madrid
1.200 €/mes;;/alquilar/piso-ensanche_espartales_ensanche28806-45884243919_521139/;Ensanche (Distrito Ensanche-Espartales. Alcalá de Henares);3 habs.;87 m²;3ª planta;Si buscas una vivienda con todo lo que necesitas ag propiedades alquila en alcalá de henares piso de 3 dormitorios con 2 baños com...;40.495194;-3.375182;2 baños;madrid
1.600 €/mes;;/alquilar/piso-chamartin_hispanoamerica28036-45907257291_517927/;Hispanoamérica (Distrito Chamartín. Madrid Capital);2 habs.;60 m²;2ª planta;Se alquila en exclusiva magnífico apartamento de lujo de 60m² con terraza orientación sur con vistas despejadas a zonas verdes y j...;40.4591968;-3.6875158;1 baño;madrid
1.050 €/mes;;/alquilar/piso-ciudad_lineal_pueblo_nuevo28017-45034761901_100500/;Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital);2 habs.;72 m²;2ª planta;"¿Estás buscando un piso con dos dormitorios y dos baños en una zona tranquila, pero con todos los servicios?

Si buscas una vivien...";40.4278273;-3.6454022;2 baños;madrid
1.950 €/mes;;/alquilar/piso-centro_embajadores_lavapies28012-44169319978_100500/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);3 habs.;107 m²;1ª planta;Se alquila estupendo piso de 107m² construidos. Está ubicado en la calle jesús y maría de la zona de lavapiés, a solo 3 minutos de...;40.4110537;-3.7032964;2 baños;madrid
890 €/mes;;/alquilar/piso-centro_palacio28005-22561931242_100500/;Palacio (Distrito Centro. Madrid Capital);1 hab.;45 m²;;Piso de 1 dormitorio, 1 baño y salón con cocina americana reformado junto al puente de segovia. No disponible para corta duración ...;40.407058;-3.7229501;1 baño;madrid
2.000 €/mes;;/alquilar/chalet-villaviciosa_de_odon_centro-45011667152_103800/;Centro (Villaviciosa de Odón);3 habs.;180 m²;;Chalet adosado en casco urbano, con 180 m² construidos, 110 m² útiles, 117 m² metros de parcela, 40 metros de jardín, 3 dormitorio...;40.361675209;-3.911875682;2 baños;madrid
1.750 €/mes;;/alquilar/casa_adosada-los_angeles_jarandilla-45908578873_100500/;Los Ángeles-Jarandilla (Torrelodones);5 habs.;135 m²;;"Precioso adosado en la avenida de la dehesa

La entrada a la vivienda tiene un jardín delantero de 11m².
Distribución: primera pla...";40.5811281;-3.9354212;3 baños;madrid
1.400 €/mes;Piso en Plaza de Ángel Carbajo, 6;/alquilar/piso-castillejos28020-44185373450_998173/;Castillejos (Distrito Tetuán. Madrid Capital);2 habs.;70 m²;5ª planta;Grupo interpres alquila en exclusiva este piso reformado de 65m² en cuzco-castillejos. Salón con terraza, cocina americana con ele...;40.462627;-3.6939354;1 baño;madrid
3.450 €/mes;;/alquilar/piso-piovera28043-45017934660_109300/;Piovera (Distrito Hortaleza. Madrid Capital);3 habs.;153 m²;;"En una de las mejores urbanizaciones del conde orgaz, se alquila piso de lujo reformado recientemente.
La vivienda consta de una a...";40.453169889;-3.647457854;2 baños;madrid
950 €/mes;;/alquilar/piso-moscardo28026-45049289988_100500/;Moscardó (Distrito Usera. Madrid Capital);1 hab.;56 m²;1ª planta;Gespain alquila piso recién reformado. A 200 metros de madrid rio. Muy bien comunicado con varias líneas de autobús y metro. El pi...;40.3874109;-3.7013839;1 baño;madrid
1.050 €/mes;Estudio en calle de Velázquez, 146;/alquilar/estudio-chamartin_el_viso28002-45066293788_100500/;El Viso (Distrito Chamartín. Madrid Capital);;35 m²;;"¡Maravilloso estudio totalmente equipado con calefacción central y wifi incluidos! 

Contrato de vivienda habitual sin honorarios ...";40.4427;-3.68236;1 baño;madrid
1.200 €/mes;;/alquilar/piso-lista_barrio28001-45872898224_528286/;Lista (Distrito Salamanca. Madrid Capital);2 habs.;40 m²;2ª planta;Donpiso alquila piso en barrio lista - salamanca, próximo a metro lista, zona de bares, restaurantes, comercios y supermercados. E...;40.428689565;-3.675489917;1 baño;madrid
1.400 €/mes;;/alquilar/piso-arroyos_y_tempranales28702-45909499428_103800/;Arroyos y Tempranales (San Sebastián de los Reyes);3 habs.;150 m²;3ª planta;Piso  en dehesa boyal, con 150 m² construidos, 112 m² útiles, 3 dormitorios, 2 baños, 2 garaje/s, buen estado, exterior, planta 3,...;40.560845;-3.630723;2 baños;madrid
1.500 €/mes;;/alquilar/piso-chamberi_arapiles28015-45048080775_992528/;Arapiles (Distrito Chamberí. Madrid Capital);2 habs.;60 m²;4ª planta;Se alquila un piso de 2 dormitorios, prácticamente a estrenar, hecho a capricho y amueblado, en una de las mejores zonas de madrid...;40.4351216;-3.7070452;1 baño;madrid
5.000 €/mes;;/alquilar/piso-salamanca_castellana28006-45019967467_108500/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;220 m²;;Bek properties presenta este magnifico piso de 200m² totalmente reformado en 2017 haciendo esquina entre c/ lagasca y c/ general o...;40.4371307;-3.68437;3 baños;madrid
1.200 €/mes;;/alquilar/casa_unifamiliar-paracuellos_de_jarama_centro_urbano-45910899038_101000/;Paracuellos de Jarama;2 habs.;80 m²;;"Alfa   alquila 
Casa  centrica en casco urbano totalmente reformada y amueblada

No cobramos honorarios a la parte arrendataria  r...";40.503752496;-3.530493916;2 baños;madrid
1.600 €/mes;Piso en calle de Américo Castro, 84;/alquilar/piso-sanchinarro28050-45894172634_991150/;Sanchinarro (Distrito Hortaleza. Madrid Capital);3 habs.;120 m²;4ª planta;¡Descubre tu nuevo hogar en una urbanización moderna y cerrada! Este espacioso piso de 90 m² útiles, ubicado en la cuarta planta d...;40.49712;-3.6519392;2 baños;madrid
3.800 €/mes;Piso en calle;/alquilar/piso-salamanca_castellana28006-45926767729_107700/;Castellana (Distrito Salamanca. Madrid Capital);3 habs.;220 m²;;¡Excepcional oportunidad de alquiler en el codiciado barrio de salamanca! Este lujoso piso de 215 metros cuadrados cuenta con 4 am...;40.4339;-3.68285;3 baños;madrid
975 €/mes;;/alquilar/piso-san_diego28053-45887249058_100500/;San Diego (Distrito Puente de Vallecas. Madrid Capital);3 habs.;49 m²;2ª planta;"**¡Piso en alquiler en nueva numancia, madrid! **

Descubre esta joya recién reformada, ubicada en una calle tranquila justo al la...";40.3948083;-3.6616644;1 baño;madrid
2.950 €/mes;;/alquilar/casa_adosada-vinas_viejas-45918412059_109300/;Viñas Viejas (Boadilla del Monte);4 habs.;300 m²;;Inmob homes presenta este espectacular chalet adosado en la exclusiva urbanización viñas viejas de boadilla del monte. De altísima...;40.418967699;-3.898097583;4 baños;madrid
1.250 €/mes;;/alquilar/piso-moncloa_aravaca_arguelles28008-32513898560_100500/;Argüelles (Distrito Moncloa-Aravaca. Madrid Capital);2 habs.;77 m²;;Exclusivo para estudiantes universitarios, estudiantes de máster, trabajadores en practicas o formación, opositores, o para estanc...;40.4257792;-3.7158827;1 baño;madrid
1.150 €/mes;;/alquilar/piso-lucero28011-45837525008_518589/;Lucero (Distrito Latina. Madrid Capital);2 habs.;70 m²;Bajo;"Artem group ofrece alquiler por temporadas! 11 meses renovales

¡Descubre tu nuevo hogar en el paseo de extremadura! Este espectac...";40.405476097;-3.750402863;2 baños;madrid
2.050 €/mes;;/alquilar/piso-alcobendas_centro28100-45000845624_103800/;Centro (Alcobendas);3 habs.;200 m²;2ª planta;Piso  en bulevar salvador allende, con 200 m² construidos, 105 m² útiles, 3 dormitorios, 2 baños, 2 garaje/s, seminuevo, exterior,...;40.537469379;-3.635937742;;madrid
3.000 €/mes;;/alquilar/piso-centro_embajadores_lavapies28012-45072897266_518924/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);4 habs.;80 m²;1ª planta;"Alquiler temporal. Solo por los meses de julio y agosto. O ( 850€ ) por semana

¡Alquiler perfecto para estudiantes en el corazón ...";40.4066679;-3.700762;2 baños;madrid
3.200 €/mes;;/alquilar/casa_adosada-boadilla_del_monte_monteprincipe28668-43390484238_100500/;Montepríncipe (Boadilla del Monte);6 habs.;441 m²;;"Yourhabitat alquila!

Te presentamos este estupendo chalet pareado en parcela de 780m².  Está ubicado en la prestigiosa urbanizaci...";40.408935897;-3.848926787;4 baños;madrid
2.000 €/mes;;/alquilar/piso-goya28006-45881774760_100500/;Goya (Distrito Salamanca. Madrid Capital);2 habs.;87 m²;1ª planta;Piso interior pero con abundante luz (le entra el sol en 2 estancias). Con 2 dormitorios amplios, baño completo y aseo. Salón y co...;40.426634;-3.6709058;2 baños;madrid
6.500 €/mes;;/alquilar/casa_pareada-la_moraleja_distrito28109-5011162220_101800/;La Moraleja (La Moraleja);5 habs.;342 m²;;Vivienda de esquina, con las mejores vistas de la urbanización y muchas mejoras respecto a cómo las entregaban, piscina dentro de ...;40.5100597;-3.6082316;5 baños;madrid
2.600 €/mes;;/alquilar/piso-chamberi_almagro28010-25040881078_100500/;Almagro (Distrito Chamberí. Madrid Capital);4 habs.;110 m²;3ª planta;"“en almagro, 4 dormitorios, 1 baño, calefaccion y comunidad incluidas en el precio"" 

En un edificio representativo y ubicado en u...";40.4314481;-3.6917536;1 baño;madrid
825 €/mes;;/alquilar/piso-ensanche_de_vallecas_valdecarros28031-45071798677_108900/;Ensanche de Vallecas-Valdecarros (Distrito Villa de Vallecas. Madrid Capital);1 hab.;58 m²;1ª planta;"Estupenda vivienda de 1 dormitorio ¡Con garaje incluido!
 
¡Alta de suministros gratis! Disfruta de tu hogar desde el primer momen...";40.37111334;-3.629404717;;madrid
1.275 €/mes;;/alquilar/piso-getafe_el_bercial28907-45893399660_100500/;El Bercial (Getafe);3 habs.;110 m²;4ª planta;"Yourhabitat alquila! 

 Visitas a partir de la 1ª semana de agosto!!!

Impecable vivienda en alquiler, situada en el mejor y exclu...";40.3201834;-3.736075;2 baños;madrid
1.850 €/mes;;/alquilar/piso-centro_palacio28005-45057814732_100500/;Palacio (Distrito Centro. Madrid Capital);3 habs.;100 m²;3ª planta;"""batuecas real estate presenta este espectacular piso situado en la tercera planta de un característico edificio en la calle toled...";40.4024197;-3.7139541;2 baños;madrid
1.200 €/mes;;/alquilar/piso-espartales28805-45897805996_100200/;Espartales (Distrito Ensanche-Espartales. Alcalá de Henares);;136 m²;4ª planta;"Agencia inmobiliaria de alcalá de henares, oficina de tecnocasa, alquila excelente vivienda en ciudad 10.

La zona cuenta con todo...";40.5116577;-3.3522892;2 baños;madrid
2.700 €/mes;;/alquilar/piso-ibiza28009-42507794833_100500/;Ibiza (Distrito Retiro. Madrid Capital);4 habs.;140 m²;3ª planta;Se alquila vivienda en la calle narváez esquina a calle ibiza a dos minutos andando del parque del buen retiro. La ubicación es ex...;40.4199621;-3.6759206;2 baños;madrid
1.800 €/mes;;/alquilar/piso-ciudad_lineal_san_pascual-45908284225_500564/;San Pascual (Distrito Ciudad Lineal. Madrid Capital);3 habs.;140 m²;Bajo;Alto standing por edificación y situación, al lado de arturo soria en calle de colegios, con patio de entrada y amplio espacio int...;40.4487913;-3.6478382;2 baños;madrid
1.400 €/mes;;/alquilar/piso-majadahonda_casco_antiguo28220-45038451760_528516/;Casco Antiguo (Majadahonda);2 habs.;70 m²;2ª planta;"Zanatta servicios inmobiliarios alquila en exclusiva 
Fantastico piso de 70m², consta de dos dormitorios con armarios empotrados, ...";40.4723162;-3.8750947;1 baño;madrid
900 €/mes;;/alquilar/piso-carabanchel_buenavista28044-37513024493_100500/;Buenavista (Distrito Carabanchel. Madrid Capital);2 habs.;55 m²;Bajo;Piso situado  en calle de la duquesa de tamámes, 28044, madrid, madrid, en la zona del carabanchel alto, en la planta baja. Es un ...;40.3688105;-3.7483014;1 baño;madrid
2.700 €/mes;;/alquilar/piso-el_canaveral-26687314036_525162/;El Cañaveral (Distrito Vicálvaro. Madrid Capital);3 habs.;123 m²;1ª planta;Piso espectacular en el cañaveral obra nueva de 123 metros cuadrados, está compuesto por 3 habitaciones dobles, 2 baños, cocina, s...;40.398666375;-3.556644206;2 baños;madrid
5.000 €/mes;;/alquilar/casa-algete_centro_urbano-44178443127_100500/;Algete;6 habs.;380 m²;;Chalet en alquiler con piscina privada de sur, con parcela completamente ajardinada de 2100m². Con estupenda ubicación en la zona ...;40.639845;-3.5773538;3 baños;madrid
969 €/mes;;/alquilar/piso-villaverde_los_angeles28041-40840174662_101800/;Los Ángeles (Distrito Villaverde. Madrid Capital);2 habs.;78 m²;3ª planta;"Vivienda en villaverde-los ángeles. Vivienda protegida vppl*

Bonito piso de reciente construcción, con una superficie de 78 m², d...";40.3588;-3.70104;1 baño;madrid
1.450 €/mes;Piso en calle de Embajadores, 168;/alquilar/piso-chopera28045-45842629072_100500/;Chopera (Distrito Arganzuela. Madrid Capital);3 habs.;94 m²;2ª planta;Servifincas arganzuela tiene para ti esta estupenda vivienda en calle embajadores nº 168, en el corazón del encantador barrio de c...;40.3956;-3.69591;2 baños;madrid
1.000 €/mes;;/alquilar/piso-palomeras_sureste28031-45917708757_104700/;Palomeras Sureste (Distrito Puente de Vallecas. Madrid Capital);2 habs.;74 m²;;"Redpiso villa de vallecas alquila en exclusiva:

Magnifica vivienda de 2 dormitorios con armarios empotrados, 2 baños con plato de...";40.3801979;-3.6380382;2 baños;madrid
1.295 €/mes;Ático en calle Teleferico de las Canteras, 2;/alquilar/atico-el_canaveral-4365332679_109700/;El Cañaveral (Distrito Vicálvaro. Madrid Capital);3 habs.;118 m²;;"Vt5.
Atico a estrenar con 24 metros de terraza.
Promoción de obra nueva de 75 viviendas protegidas en régimen de alquiler con gara...";40.3960808;-3.546201;2 baños;madrid
1.400 €/mes;;/alquilar/piso-chamberi_vallehermoso28003-36751291100_100500/;Vallehermoso (Distrito Chamberí. Madrid Capital);2 habs.;66 m²;;Avenida reina victoria!. Estupenda vivienda, muy bien ubicada en madrid. Actualmente disponible. Consta de dos dormitorios, de tam...;40.4461812;-3.7140001;;madrid
990 €/mes;;/alquilar/apartamento-nueva_espana28036-45063485333_108900/;Nueva España (Distrito Chamartín. Madrid Capital);1 hab.;46 m²;;"""soncasas"" alquila bonito y práctico apartamento en zona nueva españa en el distrito de chamartín. La vivienda de casi 40 m² útile...";40.4671589;-3.6830797;1 baño;madrid
1.200 €/mes;;/alquilar/piso-centro_embajadores_lavapies28012-45088889254_100500/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);1 hab.;49 m²;3ª planta;Zona madrid real estate alquila estupenda vivienda de 49m², reformada, tercera planta, exterior, amueblada, para entrar a vivir. L...;40.4130776;-3.7016818;1 baño;madrid
2.000 €/mes;;/alquilar/piso-guindalera28028-45928392808_109300/;Guindalera (Distrito Salamanca. Madrid Capital);2 habs.;110 m²;6ª planta;Inmobiliaria vivahogar madrid ofrece piso sin amueblar en alquiler , en el barrio de la guindalera, piso en finca del año 2020,en ...;40.435267637;-3.664802966;2 baños;madrid
1.300 €/mes;;/alquilar/piso-chamartin_prosperidad28002-44190322282_100200/;Prosperidad (Distrito Chamartín. Madrid Capital);2 habs.;70 m²;4ª planta;"'agencia inmobiliaria de madrid zona prosperidad – alfonso xiii oficina tecnocasa alquila piso en la c/ santa hortensia.

Piso muy...";40.4455582;-3.6696993;1 baño;madrid
750 €/mes;;/alquilar/atico-justicia_chueca28004-45932569483_101800/;Justicia-Chueca (Distrito Centro. Madrid Capital);;14 m²;;"Sólo alquiler opción compra

Sólo alquiler con opción a compra - no llamar si no interés en comprar

* precio de venta 153.000€
* ...";40.4207088;-3.6974721;1 baño;madrid
1.950 €/mes;Piso en calle Castelló, 71;/alquilar/piso-salamanca_castellana28001-45924003036_100500/;Castellana (Distrito Salamanca. Madrid Capital);1 hab.;90 m²;1ª planta;Comotucasa presenta éste inmueble recientemente reformado en calle de castelló. Se trata de una vivienda exterior con grandes vent...;40.4295;-3.68138;2 baños;madrid
1.000 €/mes;;/alquilar/apartamento-fuencarral_el_pardo_la_paz28034-45046173925_521707/;La Paz (Distrito Fuencarral-El Pardo. Madrid Capital);1 hab.;50 m²;Bajo;Monteriver alquila apartamento. Es un bajo amueblado, salón comedor, habitación con cama doble, cocina integrada equipada (lavador...;40.4828849;-3.7049548;1 baño;madrid
1.700 €/mes;;/alquilar/piso-retiro_estrella28007-45931803361_101000/;Estrella (Distrito Retiro. Madrid Capital);2 habs.;95 m²;;** alfa doctor esquerdo**  ¡¡¡ Alquila piso a estrenar !!! Recién reformado una urbanización con zonas ajardinadas muy tranquila e...;40.415284726;-3.668176849;2 baños;madrid
1.500 €/mes;Estudio en calle de Maldonado, 55;/alquilar/estudio-lista_barrio28006-45031859900_100500/;Lista (Distrito Salamanca. Madrid Capital);;50 m²;;"Disponible desde el 1 de agosto. Alquiler temporal máximo 11 meses.

Magnifico apartamento con todas las comodidades que podéis ne...";40.4338;-3.67824;1 baño;madrid
1.500 €/mes;;/alquilar/piso-cortes_huertas28014-45919666751_100200/;Cortes-Huertas (Distrito Centro. Madrid Capital);1 hab.;70 m²;3ª planta;"`agencia inmobiliaria de madrid zona huertas-cortes tecnocasa estudio huertas-cortes slu

Alquila para estancias cortas - 2 a 3 me...";40.4131639;-3.69711;1 baño;madrid
1.350 €/mes;;/alquilar/piso-centro_embajadores_lavapies28012-27559183512_100200/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);;46 m²;4ª planta;"Agencia inmobiliaria de madrid zona antón martín - lavapiés - las cortes - reina sofía oficina tecnocasa

 Alquiler de larga estan...";40.411417;-3.7002228;1 baño;madrid
1.300 €/mes;;/alquilar/piso-chamartin_ciudad_jardin28002-31744656299_100200/;Ciudad Jardín (Distrito Chamartín. Madrid Capital);2 habs.;70 m²;;Agencia inmobiliaria de madrid - chamartín - prosperidad, ciudad jardín - zona auditorio - tecnocasa - alquila - calle nieremberg ...;40.4485893;-3.6731784;1 baño;madrid
1.190 €/mes;;/alquilar/piso-las_aguilas28044-45834249459_515004/;Las Águilas (Distrito Latina. Madrid Capital);2 habs.;74 m²;15ª planta;En este piso situado en la planta 15º de un edificio con ascensor, encontrarás un espacio de 74 m² en total, con 1 habitación indi...;40.3795885;-3.7707559;1 baño;madrid
1.100 €/mes;;/alquilar/estudio-chamberi_almagro28010-42500841809_522531/;Almagro (Distrito Chamberí. Madrid Capital);1 hab.;48 m²;;"Para agendar visita por wasp ----------------- alquiler de 6 meses a 11 meses

                                         Poner wasp...";40.434848;-3.6930375;1 baño;madrid
975 €/mes;;/alquilar/piso-centro_palacio28005-45881660253_108900/;Palacio (Distrito Centro. Madrid Capital);1 hab.;45 m²;;"¿Quieres vivir en el centro, junto al mercado de la cebada?

Bonito apartamento reformado con mucha luz.
Dispone: 1 dormitorio con...";40.4104345;-3.711427;1 baño;madrid
1.050 €/mes;;/alquilar/piso-cortes_huertas28014-45872747602_100500/;Cortes-Huertas (Distrito Centro. Madrid Capital);1 hab.;45 m²;3ª planta;Sycasa alquila piso de 1 dormitorio (concepto abierto) ubicado en zona excepcional del centro, de madrid a escasos metros del monu...;40.414277;-3.6977894;1 baño;madrid
1.500 €/mes;;/alquilar/atico-centro_embajadores_lavapies28012-45884898760_100900/;Embajadores-Lavapiés (Distrito Centro. Madrid Capital);1 hab.;90 m²;;Deapi alquila ático singular en centro. Se encuentra situado en la calle concepción jerónima. Es un edificio de construcción moder...;40.4138431;-3.7049552;1 baño;madrid
1.400 €/mes;Ático en calle de Gabriel Lobo, 33;/alquilar/atico-chamartin_el_viso28002-40894351136_526097/;El Viso (Distrito Chamartín. Madrid Capital);1 hab.;60 m²;;"Maravilloso atico en alquiler en una de las mejores zonas de madrid, 60m², 
Recién reformado integral a estrenar, cocina completa ...";40.444087455836005;-3.6793197406967364;1 baño;madrid
950 €/mes;;/alquilar/piso-zona_calle_casa_amarilla28260-45842562800_516163/;Zona Calle Casa Amarilla (Galapagar);2 habs.;84 m²;1ª planta;Martínez cal presenta esta magnífica vivienda en una excelente ubicación, a la entrada del pueblo. Con todas las comodidades a man...;40.5767636;-4.0015145;1 baño;madrid
1.000 €/mes;;/alquilar/casa-navacerrada_centro_urbano-39207819859_517145/;Navacerrada;1 hab.;112 m²;;"Antiguo horno de pan en muy buenas condiciones. 

Local tipo casa de pueblo independiente de 25 metros lineales de fachada. Tiene ...";40.7275;-4.01626;1 baño;madrid
2.600 €/mes;;/alquilar/piso-zona_monte_del_pilar28221-45031342329_101000/;Zona Monte del Pilar (Majadahonda);3 habs.;175 m²;;"Alquiler magnífico piso en el monte del pilar.
Disponible desde el 1 de septiembre.
Totalmente exterior y con una bonita terraza c...";40.4607518;-3.8658498;2 baños;madrid
1.400 €/mes;;/alquilar/piso-villaviciosa_de_odon_centro-41765336556_521787/;Centro (Villaviciosa de Odón);3 habs.;140 m²;1ª planta;"Piso sin amueblar, amplio y muy luminoso, en alquiler en el centro de villaviciosa de odón, de tres habitaciones y dos baños.
Exce...";40.35673406;-3.902671777;2 baños;madrid
875 €/mes;;/alquilar/piso-lista_barrio28006-40045382259_100200/;Lista (Distrito Salamanca. Madrid Capital);1 hab.;50 m²;1ª planta;"Agencia inmobiliaria de madrid - zona salamanca - zona lista - zona guindalera - calle jose ortega y gasset.
Se alquila piso en pr...";40.4298756;-3.6715885;;madrid
1.200 €/mes;;/alquilar/piso-lista_barrio28006-37541915821_100200/;Lista (Distrito Salamanca. Madrid Capital);2 habs.;41 m²;;"Agencia inmobiliaria de madrid - zona salamanca - zona lista - zona guindalera.

Se alquila piso amueblado, con amplio salón, coc...";40.4290811;-3.6724996;;madrid
1.750 €/mes;;/alquilar/piso-adelfas28007-45864348065_100500/;Adelfas (Distrito Retiro. Madrid Capital);3 habs.;126 m²;4ª planta;"Precioso piso en una urbanización con muchas comodidades.

Tiene 2 habitaciones dobles, 1 sencilla, salón comedor, lavadero, cocin...";40.400479;-3.6723546;2 baños;madrid
750 €/mes;;/alquilar/duplex-galapagar_centro-45852153020_104700/;Centro (Galapagar);1 hab.;50 m²;;"Redpiso galapagar alquila dúplex a estrenar en la calle soberania.

Vivienda en perfecto estado de 50m² distribuidos en: 
 - plant...";40.5750018;-4.00434;1 baño;madrid
5.200 €/mes;;/alquilar/piso-lista_barrio28006-2588943137_101800/;Lista (Distrito Salamanca. Madrid Capital);5 habs.;275 m²;5ª planta;"Maravillosa vivienda reformada, en juan bravo. 5 planta exterior con vistas despejadas, terraza, garaje directo y trastero. 

Gran...";40.4326029;-3.6754137;4 baños;madrid
3.200 €/mes;;/alquilar/piso-chamberi_almagro28010-30870414768_100500/;Almagro (Distrito Chamberí. Madrid Capital);1 hab.;90 m²;4ª planta;Diza consultores les presenta este piso en almagro, una zona inmejorable, en la que disponemos de un antiguo palacete, reformado í...;40.436776;-3.6906338;2 baños;madrid
1.100 €/mes;;/alquilar/apartamento-acacias28005-45033426486_992392/;Acacias (Distrito Arganzuela. Madrid Capital);1 hab.;65 m²;Bajo;"Solo para julio y/o agosto.
Moderno y muy luminoso apartamento en 5ª planta exterior, a escasos minutos de estación embajadores, c...";40.4035172;-3.7025789;1 baño;madrid
1.900 €/mes;;/alquilar/atico-justicia_chueca28004-25058411844_996542/;Justicia-Chueca (Distrito Centro. Madrid Capital);1 hab.;80 m²;;"Diplomatic real estate ofrece precioso ático con terraza de 20 m².
Edificio construidos hace 16 años.
Salón luminoso con acceso te...";40.419980685;-3.696520592;1 baño;madrid
1.600 €/mes;;/alquilar/duplex-san_blas_rosas28022-45835047340_104700/;Rosas (Distrito San Blas. Madrid Capital);4 habs.;181 m²;;"Redpiso alquila maravilloso duplex sin amueblar, solo cocina equipada, en las rosas! 
La vivienda consta de 4 dormitorios y baño c...";40.4221927;-3.6066371;2 baños;madrid
1.250 €/mes;;/alquilar/duplex-sanchinarro28050-45891478817_519466/;Sanchinarro (Distrito Hortaleza. Madrid Capital);1 hab.;79 m²;1ª planta;"Uplex en sanchinarro, calle manuel pombo angulo. 

Apartamento duplex de 79 m², soleado y con amplias vistas, conserje, calefacció...";40.5062834;-3.6563987;1 baño;madrid
2.000 €/mes;Piso en Paseo de la Dirección, 161;/alquilar/piso-valdeacederas28039-31727575101_519466/;Valdeacederas (Distrito Tetuán. Madrid Capital);2 habs.;Más de 20;;Skyline madrid (paseo dirección 161), planta 22, piso de 2 habitaciones, 111 m² construidos, 2 baños, orientación noreste, traster...;40.46451612819204;-3.7057481763555327;2 baños;madrid
9.000 €/mes;;/alquilar/piso-salamanca_castellana28006-31727032725_996542/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;420 m²;3ª planta;"Diplomatic real estate ofrece magnífico piso de 420 m²., con 3 plazas de garaje y trastero.
Salón de 50 m²., y comedor independien...";40.4300456;-3.6816441;4 baños;madrid
4.150 €/mes;;/alquilar/piso-chamberi_almagro28003-35025104456_996542/;Almagro (Distrito Chamberí. Madrid Capital);2 habs.;129 m²;3ª planta;"Diplomatic real estate ofrece magnífico piso amueblado
 A la renta hay  que añadirle el 10% de iva.
Salón comedor de 30 m².
2 dorm...";40.436776;-3.6906338;2 baños;madrid
6.500 €/mes;;/alquilar/piso-salamanca_castellana28006-37558398811_100500/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;334 m²;1ª planta;Diza consultores les  presenta una oportunidad excepcional en el corazón de barrio salamanca, madrid: una vivienda de lujo en la p...;40.4325352;-3.6811678;5 baños;madrid
6.500 €/mes;;/alquilar/piso-chamberi_almagro28010-30907827705_100500/;Almagro (Distrito Chamberí. Madrid Capital);3 habs.;200 m²;7ª planta;Diza consultores les presenta este piso disponible en almagro, zona inmejorable, disponemos de un antiguo palacete, reformado ínte...;40.436776;-3.6906338;4 baños;madrid
3.200 €/mes;;/alquilar/piso-universidad_malasana28004-35053241457_996542/;Universidad-Malasaña (Distrito Centro. Madrid Capital);2 habs.;82 m²;4ª planta;"Diplomatic real estate ofrece piso moderno con buen mobiliario a un paso de plaza de españa.
Salón comedor de 26 m² y recibidor.
2...";40.4224742;-3.7097727;2 baños;madrid
10.000 €/mes;;/alquilar/piso-salamanca_castellana28006-40894891504_100500/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;267 m²;4ª planta;Diza consultores le presenta esta joya arquitectónica en el corazón del prestigioso barrio de salamanca, donde la elegancia y el d...;40.4363285;-3.6845139;4 baños;madrid
