sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;publicado_hace;plataforma;precio;CCAA
Piso en alquiler en Torrelavega;https://rd.clk.thribee.com/id.1g1k7t1J1UF1G/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.79086trovit-web-7fddc9494f-snxmk6692dbdddd37d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.9/cookieid.10201116692dbddca9350.09182103/pos.16/;39300, Torrelavega, Provincia de Cantabria;3  habitaciones;1  baños;123  m²;REF. 2330/31. Solo alquiler el boulevard demetrio herrero de torrelavega, es el centro neuralgico de las ciudad, rodeado de servicios, bancos, co...;Hace +30 días;Todopisos;800€;Cantabria
Casa adosada en barrio la serna arenas de iguña precio negociable;https://rd.clk.thribee.com/id.1oJ1jXBA1M2/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.79086trovit-web-7fddc9494f-snxmk6692dbdddd37d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.9/cookieid.10201116692dbddca9350.09182103/pos.17/;Arenas de Iguña, Provincia de Cantabria;6  habitaciones;2  baños;356  m²;Presentamos, casa de piedra adosada en Arenas de Iguña Esta magnifica propiedad distribuye sus 445 metros cuadrados en dos plantas, presentando a...;Hace +30 días;Solocasa;;Cantabria
Alquiler para curso académico frente al parque de las LLamas;https://rd.clk.thribee.com/id.1R1n1OL1BWYZ/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.79086trovit-web-7fddc9494f-snxmk6692dbdddd37d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.9/cookieid.10201116692dbddca9350.09182103/pos.18/;39012, La Pereda, Santander, Provincia de Cantabria;2  habitaciones;2  baños;80  m²;ATENCIÓN ESTUDIANTES, ¿buscas piso para el CURSO 2024-2025 en zona tranquila y cerca de la universidad? Piso en a por temporadas de curso académi...;Hace +30 días;Vadevender;820€;Cantabria
Piso en alquiler en Santander, Centro-Puertochico;https://rd.clk.thribee.com/id.1t1C1e1t1m1nSb/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.79086trovit-web-7fddc9494f-snxmk6692dbdddd37d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.9/cookieid.10201116692dbddca9350.09182103/pos.19/;39003, Centro, Santander, Provincia de Cantabria;3  habitaciones;1  baños;110  m²;Se alquila SOLAMENTE HASTA Junio del 2024. Piso en Santander zona de Puertochico, está situado en la zona mas céntrica, cerca de las universidade...;Hace +30 días;Todopisos;1.000€;Cantabria
La valdenoja más familiar;https://rd.clk.thribee.com/id.1tN1vdl1ljq/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.79086trovit-web-7fddc9494f-snxmk6692dbdddd37d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.9/cookieid.10201116692dbddca9350.09182103/pos.20/;39012, Valdenoja, Santander, Provincia de Cantabria;3  habitaciones;2  baños;106  m²;LA VALDENOJA MÁS FAMILIAR Ven a descubrir este gran piso ubicado en Castor Agra García, en pleno Valdenoja. Es una vivienda prácticamente a estre...;Hace +30 días;Vadevender;1.200€;Cantabria
Piso de temporada cerca de las Universidades;https://rd.clk.thribee.com/id.1Pw1O1bz1DK1L/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.79086trovit-web-7fddc9494f-snxmk6692dbdddd37d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.9/cookieid.10201116692dbddca9350.09182103/pos.21/;39005, Santander, Provincia de Cantabria;3  habitaciones;1  baños;60  m²;¡Piso de temporada escolar 24/25! ¿Si eres estudiante, profesor o trabajador para el curso académico? ¡Este piso es para ti! Best House San Ferna...;Hace 29 días;Vadevender;680€;Cantabria
Piso en alquiler en Santander, Centro-Puertochico;https://rd.clk.thribee.com/id.1x1zsA1E1e1W1k/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.79086trovit-web-7fddc9494f-snxmk6692dbdddd37d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.9/cookieid.10201116692dbddca9350.09182103/pos.22/;39003, Centro, Santander, Provincia de Cantabria;2  habitaciones;1  baños;66  m²;Lopez-Alonso Inmobiliaria le s ofrece la oportunidad de alquilar una vivienda recien reformada en el corazon de la ciudad junto a la Plaza Cañadi...;Hace 13 días;Todopisos;900€;Cantabria
Piso en alquiler en Santander, Calle Alonso, 39010;https://rd.clk.thribee.com/id.Ol1UGat1yJ/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.79086trovit-web-7fddc9494f-snxmk6692dbdddd37d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.9/cookieid.10201116692dbddca9350.09182103/pos.23/;39008, Santander, Provincia de Cantabria;2  habitaciones;1  baños;50  m²;Buscas piso de alquiler en el centro para fijo? ÉTICA INMOBILIRIA, te ofrece este coqueto precioso piso a estrenar, totalmente reformado de 50 me...;Hace 7 días;Todopisos;800€;Cantabria
Piso en alquiler en Santander, Sardinero;https://rd.clk.thribee.com/id.cn1I1ed1_mw/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.79086trovit-web-7fddc9494f-snxmk6692dbdddd37d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.9/cookieid.10201116692dbddca9350.09182103/pos.24/;39005, Santander, Provincia de Cantabria;2  habitaciones;1  baños;60  m²;Alquiler de diseño en el sardinero~*alquiler por temporada, 1.300 €/mes desde SEPTIEMBRE hasta JUNIO*~Descubre el lugar perfecto para vivir duran...;Hace +30 días;Todopisos;1.300€;Cantabria
Piso en alquiler en Santander, Valdenoja;https://rd.clk.thribee.com/id.geQ141TzJ4/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.79086trovit-web-7fddc9494f-snxmk6692dbdddd37d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.9/cookieid.10201116692dbddca9350.09182103/pos.25/;39012, Valdenoja, Santander, Provincia de Cantabria;3  habitaciones;2  baños;113  m²;ALQUILER DE TEMPORADA PARA EL CURSO ESCOLAR 24-25~Piso de alquiler para el próximo curso escolar a un paso de las playas, universidades, el parqu...;Hace +30 días;Todopisos;1.050€;Cantabria
Piso en alquiler en Santander, Sardinero;https://rd.clk.thribee.com/id.1wT1V1W1i1ac0/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.6630trovit-web-7fddc9494f-jdmjf6692dbe1b705e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.3/cookieid.10212056692dbe1a000b6.99182183/pos.1/;39005, Santander, Provincia de Cantabria;2  habitaciones;2  baños;80  m²;...la calle Juan de Herrera nº 3, en Suances Plaza de Viares nº 3 o por Torrelavega en la Avda Cantabria nº 20 y estaremos encantados de atenderle...;Hace +30 días;Todopisos;1.300€;Cantabria
Piso en alquiler en Bareyo, Ajo (Bareyo);https://rd.clk.thribee.com/id.1xbV5K1JW1P/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.6630trovit-web-7fddc9494f-jdmjf6692dbe1b705e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.3/cookieid.10212056692dbe1a000b6.99182183/pos.2/;39170, Bareyo, Provincia de Cantabria;2  habitaciones;1  baños;-;...mar. Pónganse en contacto con nosotros, SIN COMISIONES. Teléfono. Correo electrónico: Ksa13, tu agencia inmobiliaria de confianza en Cantabria...;Hace +30 días;Todopisos;1.500€;Cantabria
Piso en alquiler en Noja, Playa de Ris;https://rd.clk.thribee.com/id.1w1u1Z1Rw1Hj1J/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.6630trovit-web-7fddc9494f-jdmjf6692dbe1b705e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.3/cookieid.10212056692dbe1a000b6.99182183/pos.3/;39180, Noja, Provincia de Cantabria;2  habitaciones;2  baños;66  m²;...Para mas información visiten nuestra web: o contacte con nosotros en el teléfono. Ksa13, tu agencia inmobiliaria de confianza en Cantabria...;Hace +30 días;Todopisos;550€;Cantabria
Piso en alquiler en Santander, Sardinero;https://rd.clk.thribee.com/id.4R1h1S1K1MY9/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.6630trovit-web-7fddc9494f-jdmjf6692dbe1b705e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.3/cookieid.10212056692dbe1a000b6.99182183/pos.4/;39005, Santander, Provincia de Cantabria;2  habitaciones;1  baños;70  m²;...Castros 33, con una impresionante TERRAZA con VISTAS y PLAZA DE GARAJE incluida en el precio. Muy Próxima a CESINE y Universidad de Cantabria...;Hace +30 días;Todopisos;1.100€;Cantabria
Piso en alquiler en Noja, Pedroso;https://rd.clk.thribee.com/id.4jB9521114/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.6630trovit-web-7fddc9494f-jdmjf6692dbe1b705e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.3/cookieid.10212056692dbe1a000b6.99182183/pos.5/;39180, Noja, Provincia de Cantabria;3  habitaciones;2  baños;120  m²;...junto al mar. Pónganse en contacto con nosotros. Teléfono. Correo electrónico: Ksa13, tu agencia inmobiliaria de confianza en Cantabria...;Hace +30 días;Todopisos;1.500€;Cantabria
Piso en alquiler en Santander, Centro-Puertochico;https://rd.clk.thribee.com/id.1Z1m1U1Z161H1P1c/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.6630trovit-web-7fddc9494f-jdmjf6692dbe1b705e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.3/cookieid.10212056692dbe1a000b6.99182183/pos.6/;39003, Centro, Santander, Provincia de Cantabria;3  habitaciones;2  baños;98  m²;...la calle Juan de Herrera nº 3, en Suances Plaza de Viares nº 3 o por Torrelavega en la Avda Cantabria nº 20 y estaremos encantados de atenderle...;Hace +30 días;Todopisos;900€;Cantabria
Piso en alquiler en Noja, Playa de Ris;https://rd.clk.thribee.com/id.OVD191z1k010/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.6630trovit-web-7fddc9494f-jdmjf6692dbe1b705e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.3/cookieid.10212056692dbe1a000b6.99182183/pos.7/;39180, Noja, Provincia de Cantabria;1  habitaciones;1  baños;45  m²;...mar. Pónganse en contacto con nosotros. Teléfono. Correo electrónico: Ksa13, tu agencia inmobiliaria de confianza en Cantabria. Sin comisiones...;Hace +30 días;Todopisos;1.000€;Cantabria
Piso en alquiler en Noja, Playa de Ris;https://rd.clk.thribee.com/id.QgOV9DD1R/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.6630trovit-web-7fddc9494f-jdmjf6692dbe1b705e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.3/cookieid.10212056692dbe1a000b6.99182183/pos.8/;39180, Noja, Provincia de Cantabria;3  habitaciones;2  baños;75  m²;...mar. Pónganse en contacto con nosotros. Teléfono. Correo electrónico: Ksa13, tu agencia inmobiliaria de confianza en Cantabria. Sin comisiones...;Hace 29 días;Todopisos;2.000€;Cantabria
Estudio en alquiler en Laredo, Centro;https://rd.clk.thribee.com/id.Qv91x1ns1fA/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.6630trovit-web-7fddc9494f-jdmjf6692dbe1b705e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.3/cookieid.10212056692dbe1a000b6.99182183/pos.9/;39770, Laredo, Provincia de Cantabria;1  habitaciones;1  baños;40  m²;...1ª Quincena: 820€~2ª Quincena: 670€~Mes: 1.350€~Precio por semana: consultar~Para más información: Garanty Home Cantabria 942 40 8- --...;Hace 21 días;Todopisos;570€;Cantabria
Piso en alquiler en Noja, Playa Trengandin;https://rd.clk.thribee.com/id._se1_1qIkp/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.6630trovit-web-7fddc9494f-jdmjf6692dbe1b705e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.3/cookieid.10212056692dbe1a000b6.99182183/pos.10/;39180, Noja, Provincia de Cantabria;2  habitaciones;2  baños;75  m²;...Para mas información visiten nuestra web: o contacte con nosotros en el teléfono. Ksa13, tu agencia inmobiliaria de confianza en Cantabria...;Hace +30 días;Todopisos;;Cantabria
Piso en alquiler en Noja, Playa de Ris;https://rd.clk.thribee.com/id.a1Nt1u1gnl1J/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.6630trovit-web-7fddc9494f-jdmjf6692dbe1b705e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.3/cookieid.10212056692dbe1a000b6.99182183/pos.11/;39180, Noja, Provincia de Cantabria;2  habitaciones;1  baños;65  m²;...Para mas información visiten nuestra web: o contacte con nosotros en el teléfono. Ksa13, tu agencia inmobiliaria de confianza en Cantabria...;Hace +30 días;Todopisos;;Cantabria
Piso en alquiler en Laredo, Playa;https://rd.clk.thribee.com/id.1O51q5a1H1K1V/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.6630trovit-web-7fddc9494f-jdmjf6692dbe1b705e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.3/cookieid.10212056692dbe1a000b6.99182183/pos.12/;39770, Laredo, Provincia de Cantabria;2  habitaciones;2  baños;71  m²;...agosto. 1ª Quincena de julio: 720 €~2ª Quincena de julio: 1620 €~Otras fechas consulta. Garanty Home, tu inmobiliaria de confinza en Cantabria...;Hace +30 días;Todopisos;720€;Cantabria
Piso en alquiler en Noja, Centro;https://rd.clk.thribee.com/id.H7XPA11x1t/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.6630trovit-web-7fddc9494f-jdmjf6692dbe1b705e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.3/cookieid.10212056692dbe1a000b6.99182183/pos.13/;39180, Noja, Provincia de Cantabria;3  habitaciones;2  baños;148  m²;...Pónganse en contacto con nosotros, SIN COMISIONES. Teléfono. Correo electrónico: Ksa13, tu agencia inmobiliaria de confianza en Cantabria...;Hace +30 días;Todopisos;;Cantabria
Piso en alquiler en Noja, Centro;https://rd.clk.thribee.com/id.E1u1k1ea1e1Jd/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.6630trovit-web-7fddc9494f-jdmjf6692dbe1b705e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.3/cookieid.10212056692dbe1a000b6.99182183/pos.14/;39180, Noja, Provincia de Cantabria;2  habitaciones;2  baños;65  m²;...a su alrededor. No dude en venir a disfrutar de unas magnificas vacaciones en uno de los sitios mas espectaculares del norte de cantabria...;Hace +30 días;Todopisos;1.000€;Cantabria
Piso en alquiler en Noja, Playa Trengandin;https://rd.clk.thribee.com/id.Fr1tK1G1ce1U/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.6630trovit-web-7fddc9494f-jdmjf6692dbe1b705e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.3/cookieid.10212056692dbe1a000b6.99182183/pos.15/;39180, Noja, Provincia de Cantabria;2  habitaciones;1  baños;63  m²;...Para mas información visiten nuestra web: o contacte con nosotros en el teléfono. Ksa13, tu agencia inmobiliaria de confianza en Cantabria...;Hace +30 días;Todopisos;1.000€;Cantabria
Planta baja en alquiler en Noja, Ris;https://rd.clk.thribee.com/id.A17x1p6H0b/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.6630trovit-web-7fddc9494f-jdmjf6692dbe1b705e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.3/cookieid.10212056692dbe1a000b6.99182183/pos.16/;39180, Noja, Provincia de Cantabria;3  habitaciones;2  baños;90  m²;Alquiler en julio. Si estas pensando pasar tus vacaciones en Cantabria y buscas cercanía y vistas al Mar. Gestiona inmobiliaria tiene el...;Hace +30 días;Todopisos;3.200€;Cantabria
Piso en alquiler en Santander, Dávila-Castros;https://rd.clk.thribee.com/id.E1juRZJ1qq/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.6630trovit-web-7fddc9494f-jdmjf6692dbe1b705e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.3/cookieid.10212056692dbe1a000b6.99182183/pos.17/;39005, Santander, Provincia de Cantabria;3  habitaciones;1  baños;85  m²;...la calle Juan de Herrera nº 3, en Suances Plaza de Viares nº 3 o por Torrelavega en la Avda Cantabria nº 20 y estaremos encantados de atenderle...;Hace +30 días;Todopisos;1.900€;Cantabria
Piso en alquiler en Noja, Playa Trengandin;https://rd.clk.thribee.com/id.1v176CSUe14/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.6630trovit-web-7fddc9494f-jdmjf6692dbe1b705e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.3/cookieid.10212056692dbe1a000b6.99182183/pos.18/;39180, Noja, Provincia de Cantabria;3  habitaciones;2  baños;75  m²;...mar. Pónganse en contacto con nosotros, SIN COMISIONES. Teléfono. Correo electrónico: Ksa13, tu agencia inmobiliaria de confianza en Cantabria...;Hace +30 días;Todopisos;550€;Cantabria
Piso en alquiler en Noja, Helgueras-El Brusco;https://rd.clk.thribee.com/id.WucekUa1G/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.6630trovit-web-7fddc9494f-jdmjf6692dbe1b705e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.3/cookieid.10212056692dbe1a000b6.99182183/pos.19/;39180, Noja, Provincia de Cantabria;2  habitaciones;1  baños;70  m²;...Pónganse en contacto con nosotros, SIN COMISIONES. Teléfono. Correo electrónico: Ksa13, tu agencia inmobiliaria de confianza en Cantabria...;Hace +30 días;Todopisos;;Cantabria
Piso en alquiler en Santander, Sardinero;https://rd.clk.thribee.com/id.hsPu012y16/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.6630trovit-web-7fddc9494f-jdmjf6692dbe1b705e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.3/cookieid.10212056692dbe1a000b6.99182183/pos.20/;39005, Santander, Provincia de Cantabria;4  habitaciones;3  baños;170  m²;...Juan de Herrera N. º 3, en Suances Plaza de Viares N. º 3 o por Torrelavega en la Avda. Cantabria N.º 20 y estaremos encantados de atenderle...;Hace +30 días;Todopisos;1.700€;Cantabria
Piso en alquiler en Isla, -playa;https://rd.clk.thribee.com/id.n1c-1mu1U1x1m/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.6630trovit-web-7fddc9494f-jdmjf6692dbe1b705e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.3/cookieid.10212056692dbe1a000b6.99182183/pos.21/;39195, Isla Playa, Arnuero, Provincia de Cantabria;2  habitaciones;1  baños;66  m²;...Cantabria. Ubicado en una de las mejores urbanizaciones de la zona y rodeada de todos los servicios para hacer su estancia muy comoda y...;Hace +30 días;Todopisos;;Cantabria
2 dormitorio, Santander 39360 1ES61247-;https://rd.clk.thribee.com/id.pX191T1n141EV/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.6630trovit-web-7fddc9494f-jdmjf6692dbe1b705e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.3/cookieid.10212056692dbe1a000b6.99182183/pos.22/;39360, Santander, Provincia de Cantabria;2  habitaciones;1  baños;-;TRV61247---. Piso completo de 2 dormitorios en Cantabria...;Hace +30 días;Listanza;1.100€;Cantabria
Piso en alquiler en Santander, Centro;https://rd.clk.thribee.com/id.q1e1tZ1p1sd/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.6630trovit-web-7fddc9494f-jdmjf6692dbe1b705e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.3/cookieid.10212056692dbe1a000b6.99182183/pos.23/;39010, Centro, Santander, Provincia de Cantabria;3  habitaciones;2  baños;85  m²;...la calle Juan de Herrera nº 3, en Suances Plaza de Viares nº 3 o por Torrelavega en la Avda Cantabria nº 20 y estaremos encantados de atenderle...;Hace +30 días;Todopisos;950€;Cantabria
Estudio en alquiler en Laredo, Carlos V;https://rd.clk.thribee.com/id.3n1w1I1F1-B/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.6630trovit-web-7fddc9494f-jdmjf6692dbe1b705e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.3/cookieid.10212056692dbe1a000b6.99182183/pos.24/;39770, Laredo, Provincia de Cantabria;-;1  baños;40  m²;...1ª Quincena: 800€~2ª Quincena: 600€~Mes: 1100€~Garanty Home, tu inmobiliaria de confianza en Cantabria: 942 40 8- --. C/Emperador 1, Laredo...;Hace +30 días;Todopisos;1.300€;Cantabria
Piso en alquiler en Noja, Playa de Ris;https://rd.clk.thribee.com/id.F171U131if21g/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.6630trovit-web-7fddc9494f-jdmjf6692dbe1b705e/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.3/cookieid.10212056692dbe1a000b6.99182183/pos.25/;39180, Noja, Provincia de Cantabria;2  habitaciones;2  baños;-;...mar. Pónganse en contacto con nosotros, SIN COMISIONES. Teléfono. Correo electrónico: Ksa13, tu agencia inmobiliaria de confianza en Cantabria...;Hace +30 días;Todopisos;1.200€;Cantabria
Apartamento en alquiler en Noja, Playa Tregandin;https://rd.clk.thribee.com/id.1Tq1vWoY1C19/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.28637trovit-web-7fddc9494f-9bmqm6692dbe42aee9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.8/cookieid.1021396692dbe41a89f6.87238134/pos.1/;39180, Noja, Provincia de Cantabria;2  habitaciones;2  baños;70  m²;Quieres disfrutar de tus vacaciones en Noja, junto a la playa. Gestiona inmobiliaria le alquila este coqueto apartamento de 2 habitaciones, (cama...;Hace +30 días;Todopisos;3.800€;Cantabria
Piso en el centro de Maliaño;https://rd.clk.thribee.com/id.1X151Xt1a31q1X/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.28637trovit-web-7fddc9494f-9bmqm6692dbe42aee9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.8/cookieid.1021396692dbe41a89f6.87238134/pos.2/;39600, Maliaño, Camargo, Provincia de Cantabria;3  habitaciones;1  baños;79  m²;Vivienda en el centro de Maliaño en a para FIJO. Perfecta para 2 compañeros de piso. La vivienda se distribuye en salón comedor, amplia cocina, 3...;Hace 13 días;Vadevender;700€;Cantabria
Piso en alquiler en Santander, Sardinero;https://rd.clk.thribee.com/id.1dI1Y0x1b11a/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.28637trovit-web-7fddc9494f-9bmqm6692dbe42aee9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.8/cookieid.1021396692dbe41a89f6.87238134/pos.3/;39005, Santander, Provincia de Cantabria;3  habitaciones;2  baños;110  m²;¿Todavía sin piso para tu próximo año escolar? ~¡Os presentamos esta magnifica vivienda, amplia, soleada y estupendamente ubicada! ~Para los aman...;Hace +30 días;Todopisos;1.150€;Cantabria
Alquiler periodo escolar calle gerona;https://rd.clk.thribee.com/id.o1131J1b11G2/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.28637trovit-web-7fddc9494f-9bmqm6692dbe42aee9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.8/cookieid.1021396692dbe41a89f6.87238134/pos.4/;Centro, Santander, Provincia de Cantabria;2  habitaciones;1  baños;75  m²;A PERIODO ESCOLAR DE SEPTIEMBRE A JUNIO SOLO ESTUDIANTES Piso de dos habitaciones dobles con cama de 135, salón cocina, baño y una tercera habita...;Hace 7 días;Vadevender;600€;Cantabria
Piso en alquiler en Laredo, Centro;https://rd.clk.thribee.com/id.1q1Ls1X1A0a1O/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.28637trovit-web-7fddc9494f-9bmqm6692dbe42aee9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.8/cookieid.1021396692dbe41a89f6.87238134/pos.5/;39770, Laredo, Provincia de Cantabria;2  habitaciones;1  baños;65  m²;Alquiler verano laredo centro. RUBIO INMOBILIARIA les presenta este estupendo inmueble recientemente reformado y totalmente acondicionado para qu...;Hace +30 días;Todopisos;2.300€;Cantabria
Piso en alquiler en Sarón, Correos;https://rd.clk.thribee.com/id.1q8121OXK51/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.28637trovit-web-7fddc9494f-9bmqm6692dbe42aee9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.8/cookieid.1021396692dbe41a89f6.87238134/pos.6/;39620, Sarón, Santa María de Cayón, Provincia de Cantabria;2  habitaciones;1  baños;68  m²;¡Descubre tu nuevo hogar en el corazón de Sarón! Este encantador piso, ideal para alquiler de larga duración, se encuentra a tan solo unos pasos...;Hace 17 días;Todopisos;600€;Cantabria
Exclusivo chalet adosado, con piscina. Cicero;https://rd.clk.thribee.com/id.M1e181Lh1CQN/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.28637trovit-web-7fddc9494f-9bmqm6692dbe42aee9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.8/cookieid.1021396692dbe41a89f6.87238134/pos.7/;Bárcena de Cicero, Provincia de Cantabria;5  habitaciones;3  baños;280  m²;GESTIONA inmobiliaria tiene el placer de presentar esta amplia vivienda en Cicero, en el cual reúne de todas las características para convertirse...;Hace +30 días;Solocasa;;Cantabria
Piso en alquiler en Santander, Centro-Puertochico;https://rd.clk.thribee.com/id.-1T1W1yh1P19W/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.28637trovit-web-7fddc9494f-9bmqm6692dbe42aee9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.8/cookieid.1021396692dbe41a89f6.87238134/pos.8/;39001, Centro, Santander, Provincia de Cantabria;2  habitaciones;1  baños;75  m²;Alquiler de temporada escolar para estudiantes, periodo desde Septiembre 2024 a Junio 2025 (máximo 10 meses). Renta 800 € mensuales, adicionalmen...;Hace +30 días;Todopisos;800€;Cantabria
Piso en alquiler en Santander, Alta;https://rd.clk.thribee.com/id.10E171x_1c1P3/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.28637trovit-web-7fddc9494f-9bmqm6692dbe42aee9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.provincia%20cantabria/type.2/page.8/cookieid.1021396692dbe41a89f6.87238134/pos.9/;39008, Santander, Provincia de Cantabria;2  habitaciones;1  baños;88  m²;Te presentamos este estupendo piso para estancia de temporada de septiembre a junio junto a Valdecilla. Cuenta con dos dormitorios, amplio salón,...;Hace +30 días;Todopisos;700€;Cantabria
