sub_descr;href;ubicacion;habitaciones;banios;mt2;otros;publicado_hace;plataforma;precio;CCAA
Piso de alto standing de 204 m2 en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.1Ke1C1D012M1b/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.32632trovit-web-7f7dc96976-wlj2z6686e40f165e9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.28/cookieid.10201206686e40f044244.31896065/pos.23/;08022, Provincia de Barcelona;3  habitaciones;2  baños;204  m²;Impresionante piso de diseño en la zona más exclusiva de Pedralbes. Ubicada en una de las mejores calles de este barrio, nuestra maravillosa...;Hace 19 días;LuxuryEstate;1.550.000€;Barcelona
Piso exclusivo de 158 m2 en venta en Barcelona, España;https://rd.clk.thribee.com/id.1N101hc1pFWi/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.32632trovit-web-7f7dc96976-wlj2z6686e40f165e9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.28/cookieid.10201206686e40f044244.31896065/pos.24/;08008, Provincia de Barcelona;3  habitaciones;2  baños;158  m²;Piso totalmente amueblado con gusto, en Eixample Esquerra, en la conocida Gran Vía de les Corts Catalanes y en una finca regia de 1910. A la...;Hace +30 días;LuxuryEstate;769.000€;Barcelona
Piso de lujo de 348 m2 en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.1P1f1nV1a18_b/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.32632trovit-web-7f7dc96976-wlj2z6686e40f165e9/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.28/cookieid.10201206686e40f044244.31896065/pos.25/;Provincia de Barcelona;7  habitaciones;4  baños;348  m²;...piso está ubicado en una espectacular Finca Regia esquinera que se halla en perfecto estado, dispone de dos ascensores, conserje y seguridad...;Hace +30 días;LuxuryEstate;1.865.000€;Barcelona
Piso exclusivo de 176 m2 en venta en Barcelona, España;https://rd.clk.thribee.com/id.1Vi18p1f5I18/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.185055trovit-web-7f7dc96976-9vqpq6686e4133bec1/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.10211566686e413289e25.27410482/pos.1/;Provincia de Barcelona;4  habitaciones;5  baños;176  m²;Este precioso piso se sitúa en la primera planta real de una finca de 1972 con servicio de conserjería, dos ascensores, garaje privado y solo...;Hace +30 días;LuxuryEstate;1.195.000€;Barcelona
Piso de alto standing de 157 m2 en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.1f1-x1nj1sK6/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.185055trovit-web-7f7dc96976-9vqpq6686e4133bec1/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.10211566686e413289e25.27410482/pos.2/;08009, Provincia de Barcelona;3  habitaciones;3  baños;157  m²;Magnífico piso en venta de 157m2 construidos, con una bonita terraza de 12m2 y balcones con vistas a la calle, ha sido recientemente reformado...;Hace +30 días;LuxuryEstate;1.070.000€;Barcelona
Atico de alto standing de 106 m2 en venta Barcelona, España;https://rd.clk.thribee.com/id.191cudzc1tP/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.185055trovit-web-7f7dc96976-9vqpq6686e4133bec1/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.10211566686e413289e25.27410482/pos.3/;08022, Provincia de Barcelona;2  habitaciones;3  baños;106  m²;Ático en los pisos 9 y 10, este dúplex ofrece vistas panorámicas incomparables de Barcelona, elevándose por encima de los edificios...;Hace +30 días;LuxuryEstate;1.375.000€;Barcelona
Atico de alto standing en venta Barcelona, Cataluña;https://rd.clk.thribee.com/id.1E1uI1Ma516N/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.185055trovit-web-7f7dc96976-9vqpq6686e4133bec1/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.10211566686e413289e25.27410482/pos.4/;08011, Provincia de Barcelona;5  habitaciones;4  baños;264  m²;En la avenida comercial más exclusiva de Barcelona, Passeig de Gracia, encontramos este edificio señorial con un impecable y elegante hall de...;Hace +1 año;LuxuryEstate;3.500.000€;Barcelona
Edificio de lujo en venta Sant Gervasi - Galvany, Barcelona, Cataluña;https://rd.clk.thribee.com/id.Jj1wM1x1R1z1j/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.185055trovit-web-7f7dc96976-9vqpq6686e4133bec1/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.10211566686e413289e25.27410482/pos.5/;Provincia de Barcelona;-;-;408  m²;"...para Abril 25; hay posibilidad de visitar el piso piloto. No dude en contactarnos para obtener mas informaciones o organizar una visita...";Hace +30 días;LuxuryEstate;1.151.000€;Barcelona
Atico de lujo en venta Barcelona, España;https://rd.clk.thribee.com/id.-c_Es121O1v/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.185055trovit-web-7f7dc96976-9vqpq6686e4133bec1/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.10211566686e413289e25.27410482/pos.6/;08011, Provincia de Barcelona;3  habitaciones;2  baños;160  m²;...moderna de obra nueva, ubicada muy cerca de Plaza Molina, con excelente acceso al transporte público y todos los servicios a su alcance. El piso...;Hace +30 días;LuxuryEstate;1.435.000€;Barcelona
Villa / Chalet de lujo 1231 m2 en venta, Barcelona, Cataluña;https://rd.clk.thribee.com/id.1mY1S1k161v1w1q/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.185055trovit-web-7f7dc96976-9vqpq6686e4133bec1/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.10211566686e413289e25.27410482/pos.7/;Provincia de Barcelona;7  habitaciones;6  baños;1.231  m²;Este precioso palacete noucentista de principios del siglo XX de cuatro pisos con jardín, piscina, varias terrazas, casa de invitados y amplia...;Hace +30 días;LuxuryEstate;14.000.000€;Barcelona
Atico de alto standing en venta Barcelona, España;https://rd.clk.thribee.com/id.1ya1JI1I1j10V/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.185055trovit-web-7f7dc96976-9vqpq6686e4133bec1/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.10211566686e413289e25.27410482/pos.8/;08008, Provincia de Barcelona;7  habitaciones;10  baños;620  m²;...Además tiene un amplio trastero. Cabe la posibilidad de segregar el inmueble en dos pisos. 4 plazas de parking opcionales. Consultar precio...;Hace +30 días;LuxuryEstate;5.800.000€;Barcelona
Piso de lujo de 204 m2 en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.MRJE8C1H2/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.185055trovit-web-7f7dc96976-9vqpq6686e4133bec1/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.10211566686e413289e25.27410482/pos.9/;08008, Provincia de Barcelona;7  habitaciones;2  baños;204  m²;Esta impresionante vivienda, que conserva la mayoría de sus elementos originales, se sitúa en un edificio clásico de 1875 con un amplio patio señ...;Hace 19 días;LuxuryEstate;820.000€;Barcelona
Piso exclusivo de 138 m2 en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.P1i17ncWc9/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.185055trovit-web-7f7dc96976-9vqpq6686e4133bec1/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.10211566686e413289e25.27410482/pos.10/;Provincia de Barcelona;3  habitaciones;2  baños;138  m²;En una bonita finca regia con servicio de portería, en la Calle Gran Vía de les Corts Catalanes, encontramos esta propiedad completamente para re...;Hace +30 días;LuxuryEstate;870.000€;Barcelona
Piso de alto standing de 220 m2 en venta en Barcelona, España;https://rd.clk.thribee.com/id.W151A1fQ1Bj1k/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.185055trovit-web-7f7dc96976-9vqpq6686e4133bec1/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.10211566686e413289e25.27410482/pos.11/;Provincia de Barcelona;4  habitaciones;4  baños;220  m²;En pleno Passeig de Gràcia, en una finca regia del 1885 totalmente rehabilitada y con seguridad las 24h, encontramos esta impecable propiedad en...;Hace +30 días;LuxuryEstate;3.200.000€;Barcelona
Piso exclusivo de 368 m2 en venta en Barcelona, España;https://rd.clk.thribee.com/id.N4a1x1Mj1cL/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.185055trovit-web-7f7dc96976-9vqpq6686e4133bec1/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.10211566686e413289e25.27410482/pos.12/;Provincia de Barcelona;4  habitaciones;5  baños;368  m²;Precioso Proyecto de rehabilitación integral de la Casa Soler, en inmejorable ubicación en Pedralbes, Bisbe Catala 14. Adéntrate en la elegancia...;Hace +30 días;LuxuryEstate;4.500.000€;Barcelona
Piso de alto standing de 200 m2 en venta en Barcelona, España;https://rd.clk.thribee.com/id.1B1X7_bl141V/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.185055trovit-web-7f7dc96976-9vqpq6686e4133bec1/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.10211566686e413289e25.27410482/pos.13/;Provincia de Barcelona;4  habitaciones;3  baños;200  m²;El edificio cuenta con una entrada recién reformada con un elegante estilo art decó. Ofrece acceso directo a la propiedad mediante un ascensor pr...;Hace +30 días;LuxuryEstate;990.000€;Barcelona
Piso de lujo en venta en Barcelona, España;https://rd.clk.thribee.com/id.14Mc18hqn1A/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.185055trovit-web-7f7dc96976-9vqpq6686e4133bec1/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.10211566686e413289e25.27410482/pos.14/;08022, Provincia de Barcelona;3  habitaciones;2  baños;89  m²;Con una ubicación excepcional en la calle París, muy cerca de la agradable Avinguda Josep Tarradellas, encontramos este magnífico ático de unos 1...;Hace 7 días;LuxuryEstate;786.000€;Barcelona
Piso de alto standing en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.1C1uoN171xZd/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.185055trovit-web-7f7dc96976-9vqpq6686e4133bec1/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.10211566686e413289e25.27410482/pos.15/;08008, Provincia de Barcelona;2  habitaciones;2  baños;116  m²;Esta propiedad cuenta con una reforma integral con unos detalles y calidades excepcionales. Consta de dos habitaciones espaciosas (una de ellas e...;Hace +30 días;LuxuryEstate;1.320.000€;Barcelona
Piso de lujo en venta en Barcelona, España;https://rd.clk.thribee.com/id.1EaTNiP1z1z/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.185055trovit-web-7f7dc96976-9vqpq6686e4133bec1/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.10211566686e413289e25.27410482/pos.16/;08008, Provincia de Barcelona;2  habitaciones;2  baños;83  m²;Edificio de nueva construcción ubicado en C/Portbou 37, de un total de cinco viviendas de diseño moderno y elegante, amplias y luminosas. Disponi...;Hace +30 días;LuxuryEstate;559.000€;Barcelona
Piso de lujo en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.16BUTIeBL/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.185055trovit-web-7f7dc96976-9vqpq6686e4133bec1/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.10211566686e413289e25.27410482/pos.17/;08022, Provincia de Barcelona;2  habitaciones;2  baños;121  m²;Esta propiedad reformada se ubica en el corazón de l’Eixample Derecho, cuya terraza privada le permitirá disfrutar de un ambiente tranquilo en el...;Hace +30 días;LuxuryEstate;975.000€;Barcelona
Piso exclusivo en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.19I1o12dh1WZ/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.185055trovit-web-7f7dc96976-9vqpq6686e4133bec1/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.10211566686e413289e25.27410482/pos.18/;Provincia de Barcelona;2  habitaciones;2  baños;98  m²;Última vivienda disponible en un edificio recién rehabilitado en el pintoresco barrio del Putxet. La planta baja, con 98 m2 construidos ofrece do...;Hace 29 días;LuxuryEstate;720.000€;Barcelona
Piso exclusivo en venta en Barcelona, España;https://rd.clk.thribee.com/id.1BYC1d9x1Ns/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.185055trovit-web-7f7dc96976-9vqpq6686e4133bec1/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.10211566686e413289e25.27410482/pos.19/;Provincia de Barcelona;2  habitaciones;2  baños;99  m²;Este edificio del siglo XIX se ha rehabilitado respetando la grandeza original, recuperando las marcas murales y destacando su entrada para carru...;Hace +1 año;LuxuryEstate;665.000€;Barcelona
Piso de alto standing de 253 m2 en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.FEC1W1Eb138/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.185055trovit-web-7f7dc96976-9vqpq6686e4133bec1/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.10211566686e413289e25.27410482/pos.20/;Provincia de Barcelona;4  habitaciones;3  baños;253  m²;Lujoso Ático-Dúplex con piscina privada y espectaculares vistas. Acceso desde un rellano privado con dos ascensores, cuenta con una entrada princ...;Hace +1 año;LuxuryEstate;2.600.000€;Barcelona
Piso de alto standing en venta en Barcelona, España;https://rd.clk.thribee.com/id.Ij1K151gT1x11/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.185055trovit-web-7f7dc96976-9vqpq6686e4133bec1/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.10211566686e413289e25.27410482/pos.21/;Provincia de Barcelona;2  habitaciones;2  baños;130  m²;En una finca catalogada de Gran de Gràcia, se sitúa esta propiedad que mantiene elementos originales, como los techos altos y algunos ornamentado...;Hace +30 días;LuxuryEstate;845.000€;Barcelona
Piso exclusivo de 255 m2 en venta en Barcelona, España;https://rd.clk.thribee.com/id.nq1ag1-aN1j/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.185055trovit-web-7f7dc96976-9vqpq6686e4133bec1/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.10211566686e413289e25.27410482/pos.22/;08011, Provincia de Barcelona;4  habitaciones;4  baños;255  m²;Esta impresionante vivienda de 220m2 se encuentra en un edificio histórico y ofrece un ambiente único para disfrutar de la vida urbana. Situado e...;Hace +30 días;LuxuryEstate;2.750.000€;Barcelona
Piso exclusivo en venta en Barcelona, España;https://rd.clk.thribee.com/id.1015E1u1x1Q1Zf/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.185055trovit-web-7f7dc96976-9vqpq6686e4133bec1/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.10211566686e413289e25.27410482/pos.23/;08008, Provincia de Barcelona;4  habitaciones;2  baños;102  m²;Ático dúplex de obra nueva situado en la Baixada de la Gloria, en el barrio de Vallcarca. El dúplex con una superficie total de 102 m. Y una terr...;Hace +30 días;LuxuryEstate;967.500€;Barcelona
Piso de alto standing en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.l1U1_1oL1im1M/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.185055trovit-web-7f7dc96976-9vqpq6686e4133bec1/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.10211566686e413289e25.27410482/pos.24/;08019, Provincia de Barcelona;4  habitaciones;3  baños;215  m²;Vivienda situada en el emblemático paseo de Gràcia, en la segunda planta de un histórico edificio de 1885. Toda la propiedad perteneció a los con...;Hace +1 año;LuxuryEstate;3.200.000€;Barcelona
Piso de lujo de 83 m2 en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.v1Ze1m1n1f161C/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.185055trovit-web-7f7dc96976-9vqpq6686e4133bec1/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.29/cookieid.10211566686e413289e25.27410482/pos.25/;08008, Provincia de Barcelona;2  habitaciones;2  baños;83  m²;Edificio de nueva construcción ubicado en C/Portbou 37, de un total de cinco viviendas de diseño moderno y elegante, amplias y luminosas. Disponi...;Hace +30 días;LuxuryEstate;690.000€;Barcelona
Piso exclusivo de 125 m2 en venta en Barcelona, España;https://rd.clk.thribee.com/id.RZj1X1P1jz1E/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.188010trovit-web-7f7dc96976-h5kkr6686e4189402d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.31/cookieid.10211576686e41880db66.32356409/pos.1/;Provincia de Barcelona;3  habitaciones;1  baños;125  m²;En una bonita finca clásica con servicio de portería, en la Calle Gran Vía de les Corts Catalanes, encontramos esta propiedad completamente para...;Hace +30 días;LuxuryEstate;585.000€;Barcelona
Piso de alto standing de 274 m2 en venta en Pedralbes, Barcelona, Cataluña;https://rd.clk.thribee.com/id.5-R16171E1UZ/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.188010trovit-web-7f7dc96976-h5kkr6686e4189402d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.31/cookieid.10211576686e41880db66.32356409/pos.2/;08008, Provincia de Barcelona;4  habitaciones;5  baños;274  m²;Savills presenta esta elegante propiedad recien reformada con alta calidad de materiales y de diseno. Cada estancia ha sido disenada con un enfoq...;Hace +30 días;LuxuryEstate;2.700.000€;Barcelona
Piso de alto standing de 282 m2 en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.q1ve21zWpc/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.188010trovit-web-7f7dc96976-h5kkr6686e4189402d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.31/cookieid.10211576686e41880db66.32356409/pos.3/;08008, Provincia de Barcelona;6  habitaciones;5  baños;282  m²;Coldwell Banker Anteris presenta este espectacular ático en el distinguido distrito de l'Eixample, una obra maestra urbana de estética y modernid...;Hace +30 días;LuxuryEstate;1.690.000€;Barcelona
Piso de alto standing de 117 m2 en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.1L1OB1r1D1GrX/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.188010trovit-web-7f7dc96976-h5kkr6686e4189402d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.31/cookieid.10211576686e41880db66.32356409/pos.4/;08022, Provincia de Barcelona;3  habitaciones;2  baños;117  m²;Ubicada en una zona exclusiva y tranquila del barrio de Les Tres Torres presentamos esta maravillosa vivienda reformada de 120 m2, con mucha luz...;Hace 4 días;LuxuryEstate;1.050.000€;Barcelona
Piso exclusivo de 439 m2 en venta en Sant Gervasi - Galvany, Barcelona, Cataluña;https://rd.clk.thribee.com/id.1NN1u1-YWlR/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.188010trovit-web-7f7dc96976-h5kkr6686e4189402d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.31/cookieid.10211576686e41880db66.32356409/pos.5/;Provincia de Barcelona;5  habitaciones;6  baños;439  m²;Savills presenta una espectacular planta baja triplex de 439 m2 con numerosas terrazas y con acabados de alta calidad. Al acceder a la luminosa v...;Hace +30 días;LuxuryEstate;2.995.000€;Barcelona
Piso de lujo de 375 m2 en venta en Barcelona, España;https://rd.clk.thribee.com/id.1ZA1a1h11M1G1x/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.188010trovit-web-7f7dc96976-h5kkr6686e4189402d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.31/cookieid.10211576686e41880db66.32356409/pos.6/;08008, Provincia de Barcelona;10  habitaciones;4  baños;375  m²;Majestuosa y apartada propiedad en Plaza Kennedy, junto a la Avenida del Tibidabo. La espectacular entrada cuenta con un gran vestíbulo con un ba...;Hace 10 días;LuxuryEstate;1.975.000€;Barcelona
Piso de alto standing de 60 m2 en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.1c151t1c151Y1L1U/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.188010trovit-web-7f7dc96976-h5kkr6686e4189402d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.31/cookieid.10211576686e41880db66.32356409/pos.7/;Provincia de Barcelona;1  habitaciones;1  baños;60  m²;¡Descubre tu nuevo hogar en el corazón de Les Corts! Te presentamos esta exclusiva propiedad en venta, ubicada junto a la encantadora Plaza de la...;Hace +30 días;LuxuryEstate;520.000€;Barcelona
Piso exclusivo en venta en Barcelona, España;https://rd.clk.thribee.com/id.1f1Q-1bGP111a/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.188010trovit-web-7f7dc96976-h5kkr6686e4189402d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.31/cookieid.10211576686e41880db66.32356409/pos.8/;Provincia de Barcelona;3  habitaciones;2  baños;119  m²;En una bonita finca regia con servicio de portería, en la Calle Gran Vía de les Corts Catalanes, encontramos esta propiedad completamente para re...;Hace +30 días;LuxuryEstate;538.000€;Barcelona
Piso de alto standing en venta en Barcelona, España;https://rd.clk.thribee.com/id.1M1TKYgq161h/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.188010trovit-web-7f7dc96976-h5kkr6686e4189402d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.31/cookieid.10211576686e41880db66.32356409/pos.9/;Provincia de Barcelona;9  habitaciones;4  baños;330  m²;¡Bienvenidos a esta espectacular casa en venta! Esta espaciosa casa cuenta con espacios generosos y mucha luz natural. Está ubicado en la conflue...;Hace +30 días;LuxuryEstate;2.230.000€;Barcelona
Piso de lujo en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.1W1Wzx1w19MR/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.188010trovit-web-7f7dc96976-h5kkr6686e4189402d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.31/cookieid.10211576686e41880db66.32356409/pos.10/;Provincia de Barcelona;8  habitaciones;4  baños;274  m²;LASOSE tiene el placer de presentarles este maravilloso ático dúplex con impresionantes vistas al Turó Park, dispone de dos espectaculares terraz...;Hace +30 días;LuxuryEstate;3.200.000€;Barcelona
Piso exclusivo de 83 m2 en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.1O1zpXPj1vL/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.188010trovit-web-7f7dc96976-h5kkr6686e4189402d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.31/cookieid.10211576686e41880db66.32356409/pos.11/;08008, Provincia de Barcelona;2  habitaciones;2  baños;83  m²;Edificio de nueva construcción ubicado en C/Portbou 37, de un total de cinco viviendas de diseño moderno y elegante, amplias y luminosas. Disponi...;Hace +30 días;LuxuryEstate;595.000€;Barcelona
Piso de alto standing de 248 m2 en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.1U1UN1N1i1n1xI/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.188010trovit-web-7f7dc96976-h5kkr6686e4189402d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.31/cookieid.10211576686e41880db66.32356409/pos.12/;08008, Provincia de Barcelona;5  habitaciones;4  baños;248  m²;Al acceder a la vivienda, encontramos un amplio distribuidor que nos conduce a un gran salón comedor dividido en dos estancias con un precioso ba...;Hace 12 días;LuxuryEstate;1.040.000€;Barcelona
Piso de lujo de 100 m2 en venta en Barcelona, Cataluña;https://rd.clk.thribee.com/id.1q1DykB-B1R/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.188010trovit-web-7f7dc96976-h5kkr6686e4189402d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.31/cookieid.10211576686e41880db66.32356409/pos.13/;08022, Provincia de Barcelona;3  habitaciones;2  baños;100  m²;En Sants, en la tranquila calle Portbou, muy cerca del barrio de Les Corts, encontramos esta maravillosa vivienda compuesta de 100m2 y dos grande...;Hace 5 días;LuxuryEstate;620.000€;Barcelona
Piso de alto standing de 197 m2 en venta en Barcelona, España;https://rd.clk.thribee.com/id.1oQJ1C1qL1o1T/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.188010trovit-web-7f7dc96976-h5kkr6686e4189402d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.31/cookieid.10211576686e41880db66.32356409/pos.14/;08008, Provincia de Barcelona;6  habitaciones;3  baños;197  m²;"En el barrio del Eixample, en un entorno céntrico y privilegiado, encontramos este maravilloso ático en pleno ""Quadrat d'Or"". El edificio, comple...";Hace 10 días;LuxuryEstate;2.695.000€;Barcelona
Piso de alto standing de 60 m2 en venta en La Dreta de l'Eixample, Barcelona, Cataluña;https://rd.clk.thribee.com/id.1u111ax1x1vy1j/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.188010trovit-web-7f7dc96976-h5kkr6686e4189402d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.31/cookieid.10211576686e41880db66.32356409/pos.15/;Provincia de Barcelona;1  habitaciones;1  baños;60  m²;El diseno interior de esta propiedad se destaca por su distribucion inteligente. Un area combinada de sala, comedor y cocina se fusiona armoniosa...;Hace +30 días;LuxuryEstate;790.000€;Barcelona
Piso de alto standing en venta en Barcelona, España;https://rd.clk.thribee.com/id.1lt101M1s1LhM/origin.1/section.1/section_type.2/country.es/vertical.homes/iuid.188010trovit-web-7f7dc96976-h5kkr6686e4189402d/tracking.%7B%22cmp%22%3A%22u%22%7D/what_d.piso%20barcelona%20provincia/type.1/page.31/cookieid.10211576686e41880db66.32356409/pos.16/;Provincia de Barcelona;3  habitaciones;6  baños;806  m²;Precioso Proyecto de rehabilitación integral de la Casa Soler, en inmejorable ubicación en Pedralbes, Bisbe Catala 14. Adéntrate en la elegancia...;Hace +30 días;LuxuryEstate;5.500.000€;Barcelona
