precio;sub_descr;href;ubicacion;habitaciones;mt2;otros;latitude;longitude;banios;planta
959.000 €;Piso en Centro;/comprar/piso-universidad_malasana28004-40896828021_109300/;Universidad-Malasaña (Distrito Centro. Madrid Capital);2 habs.;112 m²;"Magnifica vivienda totalmente reformada en el corazón de malasaña uno de los barrios más emblemáticos de madrid. 
En una calle tra...";40.4261347;-3.7026596;2 baños;
1.200.000 €;Piso en calle de la Academia;/comprar/piso-jeronimos28014-35884579341_100500/;Jerónimos (Distrito Retiro. Madrid Capital);2 habs.;124 m²;Diza consultores les presenta esta extraordinaria oportunidad: una impecable vivienda reformada, estratégicamente ubicada a tan so...;40.414653;-3.6894075;2 baños;2ª planta
1.099.000 €;Piso en calle de San Roque, 12;/comprar/piso-universidad_malasana28004-41757613698_109300/;Universidad-Malasaña (Distrito Centro. Madrid Capital);4 habs.;144 m²;"¡Bienvenidos a esta joya inmobiliaria! 
Este piso en venta es una oportunidad única de vivir en un espacio moderno y funcional con...";40.4236494;-3.70552357;4 baños;1ª planta
819.000 €;Piso en Centro - Sol;/comprar/piso-sol_barrio28013-34206788360_106000/;Sol (Distrito Centro. Madrid Capital);2 habs.;Más de 20;Emblema vende precioso inmueble situado en la quinta planta de un edificio en la calle preciados. Es un piso luminoso, cuenta con ...;40.4195339;-3.7061713;2 baños;
343.700 €;Apartamento en Ciudad Universitaria;/comprar/apartamento-ciudad_universitaria28040-35879570518_102100/;Ciudad Universitaria (Distrito Moncloa-Aravaca. Madrid Capital);1 hab.;52 m²;Magnificas viviendas terminadas situadas en la tranquila calle arquitecto sánchez arcas 5 en frente del parque francos rodríguez, ...;40.4508299;-3.7378962;1 baño;
1.490.000 €;Piso en Hispanoamérica;/comprar/piso-chamartin_hispanoamerica28036-41720371223_100500/;Hispanoamérica (Distrito Chamartín. Madrid Capital);4 habs.;272 m²;Magnifico piso reformado de lujo, muy luminoso, cuenta con una superficie construida de 272 m², siendo útiles 240 m², con muy buen...;40.4553223;-3.6894558;3 baños;1ª planta
2.950.000 €;Chalet en calle Horche, 3;/comprar/chalet-moncloa_aravaca_aravaca28023-37508985595_101800/;Aravaca (Distrito Moncloa-Aravaca. Madrid Capital);5 habs.;800 m²;Obra nueva, de 5 villas independientes dentro de un complejo residencial cerrado con vigilancia privada, 800m² de vivienda, 1.000m...;40.4595;-3.76566;7 baños;
195.000 €;Piso en calle de Prudencio Álvaro;/comprar/piso-ciudad_lineal_pueblo_nuevo28027-19251870073_991170/;Pueblo Nuevo (Distrito Ciudad Lineal. Madrid Capital);2 habs.;65 m²;"¡Excelente inversion! Venta de vivienda dividida en dos estudios, actualmente alquilados, con alta rentabilidad

Estupendo piso a ...";40.4386518;-3.6434461;2 baños;4ª planta
2.300.000 €;Chalet pareado en Fuente del Berro;/comprar/chalet_pareado-guindalera28028-39177742662_102100/;Guindalera (Distrito Salamanca. Madrid Capital);5 habs.;340 m²;Chalet pareado en fuente del berro de 340 m², en parcela de 182 m² repartido en 5 plantas. Cuenta con 5 dormitorios,5 baños,2 salo...;40.4339998;-3.6682245;5 baños;
410.415 €;Apartamento en calle del Teniente Coronel Noreña, 22;/comprar/apartamento-legazpi_barrio28045-29263829710_109700/;Legazpi (Distrito Arganzuela. Madrid Capital);1 hab.;61 m²;Apartamento en un edificio de obra nueva de 61 m2 de superficie construida y ubicado en la zona de Madrid Capital. Está distribuido en 1 habitación.;40,388601;-3,693635;1 baño;
320.000 €;Estudio en calle de Santiago Bernabéu;/comprar/estudio-chamartin_el_viso28036-40867739412_996542/;El Viso (Distrito Chamartín. Madrid Capital);1 hab.;45 m²;"Diplomatic real estate ofrece excelente oportunidad para cambio de uso autorizado de oficina estudio moderno en el viso
Amplia est...";40.4504695;-3.689531;1 baño;
3.200.000 €;Chalet en calle del Oria;/comprar/chalet-chamartin_el_viso28002-42596321511_100500/;El Viso (Distrito Chamartín. Madrid Capital);3 habs.;218 m²;"Diza consultores presenta este espectacular chalet adosado con mucha luz natural en la mejor zona de el viso.

La vivienda fue con...";40.4472314;-3.6826251;4 baños;
250.000 €;Piso en Avenida de Portugal, 169;/comprar/piso-puerta_del_angel-40877824891_108900/;Puerta del Ángel (Distrito Latina. Madrid Capital);1 hab.;97 m²;¡Fantástico piso tipo loft a tan solo unos pasos de las zonas verdes de casa de campo! Esta vivienda exterior situada en un bajo, ...;40.4099437;-3.73978;1 baño;
2.395.000 €;Piso en calle de Villanueva;/comprar/piso-jeronimos28009-40849561388_100500/;Jerónimos (Distrito Retiro. Madrid Capital);3 habs.;187 m²;Diza consultores les presenta esta espectacular vivienda situada en el barrio de salamanca, uno de los barrios más emblemáticos de...;40.4229867;-3.6896499;3 baños;1ª planta
1.500.000 €;Piso en Paseo de la Castellana;/comprar/piso-chamartin_el_viso28046-41766357223_100500/;El Viso (Distrito Chamartín. Madrid Capital);4 habs.;361 m²;;40.4512532;-3.6900029;3 baños;Bajo
6.500.000 €;Piso en Castellana;/comprar/piso-salamanca_castellana28006-41697553178_996152/;Castellana (Distrito Salamanca. Madrid Capital);4 habs.;462 m²;"Superficie construida: 462 m²
Terraza: 20 m²
3 dormitorios, 3 baños, 1 aseo
1 dormitorio servicio, 1 baño servicio
Amueblado: si.
...";40.4311191;-3.6838565;5 baños;3ª planta
4.950.000 €;Piso en calle del General Oráa;/comprar/piso-salamanca_castellana28006-25038309064_100500/;Castellana (Distrito Salamanca. Madrid Capital);3 habs.;383 m²;Diza consultores presenta piso en edificio palaciego de obra nueva con seguridad 24 horas en una de las zonas más exclusivas del b...;40.4362295;-3.6867513;4 baños;3ª planta
1.129.000 €;Piso en Barrio de Salamanca;/comprar/piso-goya28006-40878766476_109300/;Goya (Distrito Salamanca. Madrid Capital);2 habs.;117 m²;"Salamanca/goya
Ubicado en el corazón de salamanca, este encantador piso combina la elegancia clásica con comodidades modernas. Sit...";40.427108;-3.6733857;2 baños;
629.000 €;Piso en Esquina Con calle Fuencarral.;/comprar/piso-universidad_malasana28004-41704056204_109100/;Universidad-Malasaña (Distrito Centro. Madrid Capital);2 habs.;64 m²;Centro - universidad, se vende vivienda con reforma a estrenar y completamente amueblada situada en la cuarta planta de un edifici...;40.4238824;-3.7017272;2 baños;Bajo
149.900 €;Piso en calle Antonio Moreno;/comprar/piso-abrantes28025-40865669145_100200/;Abrantes (Distrito Carabanchel. Madrid Capital);3 habs.;78 m²;"Agencia inmobiliaria de madrid - zona carabanchel - camino viejo de leganes - plaza elíptica - abrantes
Vende vivienda situada en ...";40.3844397;-3.7284151;1 baño;
92.000 €;Piso en San Cristóbal;/comprar/piso-villaverde_san_cristobal-39216302154_100200/;San Cristóbal (Distrito Villaverde. Madrid Capital);3 habs.;60 m²;"Agencia inmobiliaria de madrid zona san cristobal de los angeles - colonia marconi, oficina tecnocasa vende.
Vivienda, compuesta d...";40.3419682;-3.6855108;1 baño;1ª planta
152.925 €;Piso en calle de la Huerta del Convento;/comprar/piso-vicalvaro_centro_historico-36702477532_520499/;Centro Histórico (Distrito Vicálvaro. Madrid Capital);3 habs.;72 m²;"Oportunidad!

100% financiación. Aportando inicialmente solo 15.000 € el piso es tuyo - madrid.

¿Estás tirando el dinero viviendo...";40.400561;-3.6051065;1 baño;4ª planta
210.000 €;Piso en Comillas;/comprar/piso-carabanchel_comillas28019-41736410852_100200/;Comillas (Distrito Carabanchel. Madrid Capital);3 habs.;69 m²;Agencia inmobiliaria de madrid, zona marqués de vadillo - general ricardos, oficina tecnocasa. Vivienda a pocos metros de la glori...;40.3946221;-3.713832;;2ª planta
339.900 €;Piso en Cortes;/comprar/piso-cortes_huertas28014-42571391742_105100/;Cortes-Huertas (Distrito Centro. Madrid Capital);1 hab.;52 m²;"¡¡¡Atención, sólo para inversores!!!
 Vivienda2 vende en exclusiva este interesante y luminoso apartamento en una de las mejores z...";40.4111202;-3.6952281;1 baño;1ª planta
1.200.000 €;Piso en calle de Cea Bermúdez;/comprar/piso-gaztambide28003-35899278239_101800/;Gaztambide (Distrito Chamberí. Madrid Capital);3 habs.;175 m²;Espectacular piso exterior reformado con mucha luz a estrenar, consta de tres dormitorios principales con vestidor y baño en suite...;40.4388383;-3.7135969;2 baños;6ª planta
235.000 €;Piso en Pilar;/comprar/piso-pilar28029-40899091287_100200/;Pilar (Distrito Fuencarral-El Pardo. Madrid Capital);;50 m²;"Agencia inmobiliaria de madrid zona barrio del pilar – peñagrande oficina tecnocasa de madrid.

Vivienda en planta alta en buen es...";40.4779384;-3.7089063;1 baño;
1.680.000 €;Piso en calle Alcala Cruce Con Goya;/comprar/piso-goya28001-40851674583_109100/;Goya (Distrito Salamanca. Madrid Capital);3 habs.;142 m²;Vivienda recién reformada, ubicada entre calle goya y alcalá. Exterior, muy luminoso y con una terracita y un balcón a fachada. Ed...;40.4241004;-3.6777147;3 baños;3ª planta
330.000 €;Dúplex en calle de Isaac Peral;/comprar/duplex-gaztambide28015-35035949285_100500/;Gaztambide (Distrito Chamberí. Madrid Capital);1 hab.;75 m²;"Salesline pone a la venta estupendo loft con uso industrial a 3 alturas, semi esquina con plaza de cristo rey. 
Loft super silenci...";40.4370322;-3.7178234;1 baño;
4.500.000 €;Piso en calle de Alcalá;/comprar/piso-recoletos28009-30839507776_996542/;Recoletos (Distrito Salamanca. Madrid Capital);3 habs.;280 m²;"Diplomatic real estate ofrece piso de lujo en edificio de 1900.
Gran salón de 40 m²., con chimenea y comedor independiente.
3 dorm...";40.422080341;-3.681928574;4 baños;2ª planta
453.000 €;Piso en calle de Beire, 22;/comprar/piso-bellas_vistas28039-42523867788_362300/;Bellas Vistas (Distrito Tetuán. Madrid Capital);1 hab.;90 m²;Espacios beire 22 es un edificio singular de viviendas de gran calidad en el centro de madrid, concretamente en el distrito de tet...;40.4507581707412;-3.7079670151073074;1 baño;Bajo
330.000 €;Piso en Justicia;/comprar/piso-justicia_chueca28004-40845307737_105100/;Justicia-Chueca (Distrito Centro. Madrid Capital);2 habs.;59 m²;Piso a la venta  en el bº de justicia, junto al metro de chueca por un lado, y  a 3 manzanas de  gran vía,  y tiene tambien cerca ...;40.4214534;-3.6984185;1 baño;1ª planta
2.500.000 €;Piso en Chamberí - Almagro;/comprar/piso-chamberi_almagro28010-35044550675_101800/;Almagro (Distrito Chamberí. Madrid Capital);8 habs.;468 m²;"Exclusivo piso con terraza en venta en almagro, madrid.

Estupenda vivienda exterior con terraza, a reformar, con 468 metros aprox...";40.4361106;-3.6914882;5 baños;2ª planta
650.000 €;Piso en calle del Portal de Belén;/comprar/piso-nino_jesus28009-31759151446_517790/;Niño Jesús (Distrito Retiro. Madrid Capital);3 habs.;117 m²;"Inmova madrid tiene el placer de presentarles esta exclusiva vivienda en el barrio del niño jesús en madrid.

Este extraordinario ...";40.4121638;-3.6748386;2 baños;3ª planta
1.800.000 €;Piso en Paseo del General Martínez Campos;/comprar/piso-chamberi_almagro28010-38362950188_100500/;Almagro (Distrito Chamberí. Madrid Capital);2 habs.;212 m²;Octavo piso al exterior, con una generosa superficie de 212 metros cuadrados, se presenta como una oportunidad única en el mercado...;40.4349452;-3.6942161;2 baños;8ª planta
3.950.000 €;Piso en calle de Villanueva;/comprar/piso-recoletos28001-40911208221_109300/;Recoletos (Distrito Salamanca. Madrid Capital);4 habs.;228 m²;"Salamanca/recoletos
Singular vivienda , situada en la zona más cotizada del barrio de recoleto y muy cerca de la calle serrano, de...";40.422374094;-3.684534721;5 baños;
102.000 €;Piso en calle de Sierra Bermeja;/comprar/piso-palomeras_bajas28053-40877986322_100500/;Palomeras Bajas (Distrito Puente de Vallecas. Madrid Capital);2 habs.;71 m²;"¡ Gran oportunidad! Sin gastos adicionales para el comprador

100% financiación. Aportación inicial de tan solo 10.200 € y el piso...";40.3910572;-3.6634167;1 baño;Bajo
585.000 €;Piso en calle de las Peñuelas;/comprar/piso-acacias28005-39182137681_100500/;Acacias (Distrito Arganzuela. Madrid Capital);4 habs.;150 m²;"Exclusivas ramos presenta:

Fabuloso piso en urbanización cerrada con piscina comunitaria, distribuido en hall de entrada, salón/c...";40.4001148;-3.701988;2 baños;1ª planta
440.000 €;Piso en Avenida del Ferrol;/comprar/piso-pilar28034-38385624574_513149/;Pilar (Distrito Fuencarral-El Pardo. Madrid Capital);4 habs.;120 m²;Altura piso 3º, piso superficie total 120 m², superficie útil 115 m², hab. Individuales: 1, habitaciones dobles: 3, 2 baños, adapt...;40.4735259;-3.7051333;2 baños;3ª planta
410.000 €;Piso en Guindalera;/comprar/piso-guindalera28028-41756690850_109300/;Guindalera (Distrito Salamanca. Madrid Capital);1 hab.;146 m²;Padilla inmobiliaria vende espectacular loft situado en la zona de la guindalera , una de las mejores zonas de madrid con todos lo...;40.4367591;-3.6719076;3 baños;
1.100.000 €;Ático en Sol;/comprar/atico-pilar28029-40091845924_102100/;Pilar (Distrito Fuencarral-El Pardo. Madrid Capital);3 habs.;147 m²;Gilmar presenta para sus clientes de la zona centro de madrid un espectacular ático a estrenar.  Se vende un espectacular ático de...;40.451300007;-3.69122973;3 baños;
1.219.900 €;Casa adosada en calle de Julián Camarillo, 56;/comprar/casa_adosada-san_blas_simancas28037-3736008805_109700/;Simancas (Distrito San Blas. Madrid Capital);4 habs.;231 m²;Chalet 19. Casa adosada de obra nueva, de 231 m2 de superficie construida, y situada en la zona de Madrid Capital.  Está estructurada en 4 habitaciones, 3 baños completos y terraza de 97,64 m2. Aporta como extras 2 garajes.;40,4377721;-3,6202102;3 baños;
